Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2020-07-08 00:00:00-04:00,75.04000091552734,75.55850219726562,74.61499786376953,75.18000030517578,74.7318115234375,31766000,0.0,0.0
2020-07-09 00:00:00-04:00,75.49649810791016,76.45700073242188,74.77950286865234,75.93299865722656,75.48031616210938,41836000,0.0,0.0
2020-07-10 00:00:00-04:00,75.6624984741211,77.06700134277344,75.03600311279297,76.95050048828125,76.49175262451172,35918000,0.0,0.0
2020-07-13 00:00:00-04:00,77.49700164794922,78.81800079345703,75.3280029296875,75.61150360107422,75.1607437133789,42954000,0.0,0.0
2020-07-14 00:00:00-04:00,74.6395034790039,76.13999938964844,74.29650115966797,76.04299926757812,75.58966064453125,38108000,0.0,0.0
2020-07-15 00:00:00-04:00,76.1614990234375,76.81649780273438,74.8915023803711,75.84400177001953,75.391845703125,31026000,0.0,0.0
2020-07-16 00:00:00-04:00,75.07499694824219,75.79550170898438,74.41349792480469,75.74600219726562,75.29444122314453,26484000,0.0,0.0
2020-07-17 00:00:00-04:00,75.84549713134766,76.17150115966797,74.90499877929688,75.84249877929688,75.3903579711914,34264000,0.0,0.0
2020-07-20 00:00:00-04:00,75.75,78.45050048828125,75.13500213623047,78.19200134277344,77.72586059570312,30166000,0.0,0.0
2020-07-21 00:00:00-04:00,79.25150299072266,79.35250091552734,77.63099670410156,77.7959976196289,77.33220672607422,27486000,0.0,0.0
2020-07-22 00:00:00-04:00,77.7854995727539,78.3489990234375,77.1614990234375,78.24250030517578,77.77604675292969,24482000,0.0,0.0
2020-07-23 00:00:00-04:00,78.29650115966797,78.51750183105469,75.42949676513672,75.8375015258789,75.38538360595703,33910000,0.0,0.0
2020-07-24 00:00:00-04:00,74.95950317382812,75.77149963378906,74.37950134277344,75.4104995727539,74.9609375,29902000,0.0,0.0
2020-07-27 00:00:00-04:00,75.66300201416016,76.87799835205078,75.61650085449219,76.47149658203125,76.0156021118164,27124000,0.0,0.0
2020-07-28 00:00:00-04:00,76.25,76.30049896240234,75.0260009765625,75.18250274658203,74.73429107666016,30910000,0.0,0.0
2020-07-29 00:00:00-04:00,75.25,76.66649627685547,75.15049743652344,76.17549896240234,75.72136688232422,22676000,0.0,0.0
2020-07-30 00:00:00-04:00,74.89849853515625,77.04450225830078,74.75849914550781,76.91850280761719,76.45995330810547,36042000,0.0,0.0
2020-07-31 00:00:00-04:00,74.85250091552734,75.2509994506836,72.69999694824219,74.39749908447266,73.95397186279297,91468000,0.0,0.0
2020-08-03 00:00:00-04:00,74.55000305175781,74.8864974975586,73.58599853515625,74.13800048828125,73.6960220336914,45482000,0.0,0.0
2020-08-04 00:00:00-04:00,74.33550262451172,74.65550231933594,73.20149993896484,73.66500091552734,73.22583770751953,37212000,0.0,0.0
2020-08-05 00:00:00-04:00,73.84100341796875,74.5,73.56099700927734,73.95449829101562,73.51361083984375,29134000,0.0,0.0
2020-08-06 00:00:00-04:00,73.80750274658203,75.3134994506836,73.59500122070312,75.24749755859375,74.79890441894531,33306000,0.0,0.0
2020-08-07 00:00:00-04:00,75.4520034790039,76.00450134277344,74.3134994506836,74.91850280761719,74.47187042236328,27718000,0.0,0.0
2020-08-10 00:00:00-04:00,74.54000091552734,75.35749816894531,73.87449645996094,74.84100341796875,74.39482879638672,20546000,0.0,0.0
2020-08-11 00:00:00-04:00,74.69999694824219,75.52200317382812,73.90950012207031,74.0270004272461,73.58567810058594,31098000,0.0,0.0
2020-08-12 00:00:00-04:00,74.35600280761719,75.58350372314453,74.25,75.36199951171875,74.9127197265625,22512000,0.0,0.0
2020-08-13 00:00:00-04:00,75.4104995727539,76.84850311279297,75.4104995727539,75.8324966430664,75.38041687011719,22388000,0.0,0.0
