Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,DailyPctChange
2020-10-01 00:00:00-04:00,253.17999267578125,254.6699981689453,250.80999755859375,253.4499969482422,251.2484130859375,4318000,0.0,0.0,0.848
2020-10-02 00:00:00-04:00,249.75,254.9499969482422,247.2100067138672,247.8500061035156,245.69708251953125,4494500,0.0,0.0,-2.21
2020-10-05 00:00:00-04:00,250.0,253.27999877929688,249.0,251.52999877929688,249.34510803222656,3403500,0.0,0.0,1.48
2020-10-06 00:00:00-04:00,252.72999572753903,257.2900085449219,249.0,250.13999938964844,247.96717834472656,4448100,0.0,0.0,-0.553
2020-10-07 00:00:00-04:00,252.1999969482422,260.739990234375,252.1999969482422,259.9800109863281,257.7216796875,4963200,0.0,0.0,3.93
2020-10-08 00:00:00-04:00,264.20001220703125,264.6199951171875,257.0799865722656,260.2200012207031,257.9596252441406,4150400,0.0,0.0,0.0923
2020-10-09 00:00:00-04:00,262.8999938964844,266.04998779296875,261.5,265.9800109863281,263.66961669921875,4225000,0.0,0.0,2.21
2020-10-12 00:00:00-04:00,270.0,270.0,265.2900085449219,267.07000732421875,264.7500915527344,4317000,0.0,0.0,0.41
2020-10-13 00:00:00-04:00,266.4200134277344,268.7900085449219,264.2300109863281,266.8299865722656,264.5121765136719,3713200,0.0,0.0,-0.0899
2020-10-14 00:00:00-04:00,270.0,270.1600036621094,258.75,261.8299865722656,259.5556335449219,5129500,0.0,0.0,-1.87
2020-10-15 00:00:00-04:00,258.1099853515625,260.5199890136719,254.02000427246097,257.7200012207031,255.4813537597656,5256800,0.0,0.0,-1.57
2020-10-16 00:00:00-04:00,259.239990234375,262.5199890136719,258.489990234375,258.54998779296875,256.3041076660156,3092300,0.0,0.0,0.322
2020-10-19 00:00:00-04:00,259.760009765625,261.4800109863281,254.5,255.0099945068359,252.7948760986328,3242300,0.0,0.0,-1.37
2020-10-20 00:00:00-04:00,256.1199951171875,259.17999267578125,254.0500030517578,255.97000122070312,253.74655151367188,2989300,0.0,0.0,0.376
2020-10-21 00:00:00-04:00,256.45001220703125,258.30999755859375,251.8500061035156,254.22999572753903,252.0216522216797,2794000,0.0,0.0,-0.68
2020-10-22 00:00:00-04:00,253.88999938964844,255.22000122070312,246.1300048828125,249.6699981689453,247.50128173828125,3685700,0.0,0.0,-1.79
2020-10-23 00:00:00-04:00,250.1000061035156,250.57000732421875,246.80999755859375,250.52000427246097,248.34388732910156,3159600,0.0,0.0,0.34
2020-10-26 00:00:00-04:00,245.3000030517578,248.11000061035156,237.3800048828125,241.97999572753903,239.8780517578125,5864100,0.0,0.0,-3.41
2020-10-27 00:00:00-04:00,248.0,251.75,245.77000427246097,250.3000030517578,248.12579345703125,4285600,0.0,0.0,3.44
2020-10-28 00:00:00-04:00,244.6000061035156,245.4499969482422,238.0099945068359,238.42999267578125,236.35888671875,4425400,0.0,0.0,-4.74
2020-10-29 00:00:00-04:00,242.52000427246097,242.52000427246097,237.1300048828125,237.13999938964844,235.08009338378903,4589000,0.0,0.0,-0.541
2020-10-30 00:00:00-04:00,235.82000732421875,237.75,228.66000366210935,232.27000427246097,230.25241088867188,5741200,0.0,0.0,-2.05
2020-11-02 00:00:00-05:00,235.1199951171875,238.5,228.9900054931641,232.4499969482422,230.4308319091797,3953400,0.0,0.0,0.0775
2020-11-03 00:00:00-05:00,235.1000061035156,240.94000244140625,233.27999877929688,237.1300048828125,235.07017517089844,4151400,0.0,0.0,2.01
2020-11-04 00:00:00-05:00,246.02000427246097,252.8800048828125,243.2400054931641,250.7400054931641,248.56195068359375,6505400,0.0,0.0,5.74
2020-11-05 00:00:00-05:00,258.1099853515625,260.9200134277344,255.44000244140625,260.2200012207031,257.9596252441406,8961700,0.0,0.0,3.78
2020-11-06 00:00:00-05:00,260.0,261.75,254.4900054931641,260.1499938964844,257.8902587890625,3798600,0.0,0.0,-0.0269
2020-11-09 00:00:00-05:00,260.95001220703125,270.9200134277344,257.25,259.2799987792969,257.02777099609375,8777500,0.0,0.0,-0.334
2020-11-10 00:00:00-05:00,258.05999755859375,259.0,242.8999938964844,247.66000366210935,245.5087127685547,6863200,0.0,0.0,-4.48
2020-11-11 00:00:00-05:00,253.5099945068359,256.739990234375,251.2100067138672,254.17999267578125,251.9720764160156,4163400,0.0,0.0,2.63
2020-11-12 00:00:00-05:00,247.3999938964844,254.97000122070312,246.36000061035156,249.4199981689453,247.25343322753903,5607000,0.0,0.0,-1.87
2020-11-13 00:00:00-05:00,252.83999633789065,253.7899932861328,247.55999755859375,249.5099945068359,247.34263610839844,5160000,0.0,0.0,0.0361
2020-11-16 00:00:00-05:00,249.52000427246097,253.4900054931641,248.17999267578125,249.88999938964844,247.7193298339844,5712600,0.0,0.0,0.152
2020-11-17 00:00:00-05:00,253.7400054931641,258.2699890136719,250.4600067138672,256.1700134277344,253.94482421875,5090700,0.0,0.0,2.51
2020-11-18 00:00:00-05:00,256.3999938964844,262.6600036621094,255.8500061035156,257.1600036621094,254.92616271972656,5880500,0.0,0.0,0.386
2020-11-19 00:00:00-05:00,256.8399963378906,267.0899963378906,255.66000366210935,264.6499938964844,262.3511047363281,8084600,0.0,0.0,2.91
2020-11-20 00:00:00-05:00,263.5899963378906,265.0199890136719,257.82000732421875,258.0400085449219,255.798583984375,7286100,0.0,0.0,-2.5
2020-11-23 00:00:00-05:00,261.2300109863281,261.739990234375,254.61000061035156,257.6400146484375,255.40206909179688,5383600,0.0,0.0,-0.155
2020-11-24 00:00:00-05:00,260.0,262.30999755859375,257.82000732421875,260.8399963378906,258.57421875,5797300,0.0,0.0,1.24
2020-11-25 00:00:00-05:00,263.7300109863281,266.1000061035156,245.0500030517578,246.82000732421875,244.676025390625,26394900,0.0,0.0,-5.37
2020-11-27 00:00:00-05:00,251.0,251.83999633789065,247.02999877929688,247.6300048828125,245.47898864746097,7395000,0.0,0.0,0.328
2020-11-30 00:00:00-05:00,245.47999572753903,247.6300048828125,236.07000732421875,245.8000030517578,243.6648712158203,18966400,0.0,0.0,-0.739
2020-12-01 00:00:00-05:00,245.0,246.6999969482422,238.6999969482422,241.3500061035156,239.25352478027344,18872000,0.0,0.0,-1.81
2020-12-02 00:00:00-05:00,225.47999572753903,226.0,215.6300048828125,220.77999877929688,218.8622131347656,52225500,0.0,0.0,-8.52
2020-12-03 00:00:00-05:00,226.11000061035156,226.11000061035156,220.1300048828125,220.97000122070312,219.05056762695312,21395300,0.0,0.0,0.0861
2020-12-04 00:00:00-05:00,223.82000732421875,228.6000061035156,221.82000732421875,225.86000061035156,223.89808654785156,20504800,0.0,0.0,2.21
2020-12-07 00:00:00-05:00,228.11000061035156,229.8699951171875,226.25,227.6999969482422,225.7220916748047,12864100,0.0,0.0,0.815
2020-12-08 00:00:00-05:00,228.6499938964844,229.5,225.66000366210935,227.86000061035156,225.88070678710935,12116800,0.0,0.0,0.0703
2020-12-09 00:00:00-05:00,228.0500030517578,228.83999633789065,220.07000732421875,220.57000732421875,218.6540679931641,15651800,0.0,0.0,-3.2
2020-12-10 00:00:00-05:00,220.57000732421875,224.30999755859375,220.16000366210935,222.9199981689453,220.9836273193359,9258600,0.0,0.0,1.07
2020-12-11 00:00:00-05:00,221.9199981689453,222.7400054931641,219.97999572753903,222.4199981689453,220.4879608154297,8214400,0.0,0.0,-0.224
2020-12-14 00:00:00-05:00,223.08999633789065,223.47000122070312,220.4499969482422,221.27000427246097,219.34796142578125,8508500,0.0,0.0,-0.517
2020-12-15 00:00:00-05:00,222.07000732421875,222.13999938964844,218.1999969482422,220.1499938964844,218.23768615722656,10766800,0.0,0.0,-0.506
2020-12-16 00:00:00-05:00,221.47999572753903,224.0,220.25,223.6199951171875,221.6775360107422,8821400,0.0,0.0,1.58
2020-12-17 00:00:00-05:00,224.8999938964844,226.72999572753903,224.5,225.9199981689453,223.9575653076172,9946900,0.0,0.0,1.03
2020-12-18 00:00:00-05:00,227.02000427246097,227.82000732421875,224.3999938964844,227.42999267578125,225.4544219970703,11845400,0.0,0.0,0.668
2020-12-21 00:00:00-05:00,224.8999938964844,227.44000244140625,224.7100067138672,226.47000122070312,224.5027618408203,9219000,0.0,0.0,-0.422
2020-12-22 00:00:00-05:00,227.0,231.8699951171875,226.6000061035156,231.1699981689453,229.16197204589844,10339600,0.0,0.0,2.08
2020-12-23 00:00:00-05:00,232.5,233.17999267578125,227.11000061035156,227.42999267578125,225.4544219970703,7090500,0.0,0.0,-1.62
2020-12-24 00:00:00-05:00,228.3000030517578,229.19000244140625,224.8300018310547,225.77999877929688,223.8187713623047,6146300,0.0,0.0,-0.725
2020-12-28 00:00:00-05:00,227.22000122070312,227.83999633789065,222.0500030517578,224.63999938964844,222.6886749267578,6422500,0.0,0.0,-0.505
2020-12-29 00:00:00-05:00,224.97000122070312,225.3000030517578,220.86000061035156,222.4600067138672,220.5276031494141,6122400,0.0,0.0,-0.97
2020-12-30 00:00:00-05:00,223.1300048828125,223.63999938964844,221.5800018310547,222.3999938964844,220.46812438964844,4724000,0.0,0.0,-0.027
2020-12-31 00:00:00-05:00,222.27000427246097,222.7899932861328,220.1699981689453,222.52999877929688,220.5970001220703,6011100,0.0,0.0,0.0585
2021-01-04 00:00:00-05:00,222.63999938964844,223.75,215.72000122070312,220.30999755859375,218.39627075195312,10319900,0.0,0.0,-0.998
2021-01-05 00:00:00-05:00,219.4900054931641,223.0,217.9900054931641,221.52000427246097,219.5957794189453,8657200,0.0,0.0,0.549
2021-01-06 00:00:00-05:00,218.0,220.4600067138672,215.77999877929688,216.1499938964844,214.27239990234375,9789800,0.0,0.0,-2.42
2021-01-07 00:00:00-05:00,217.02999877929688,220.66000366210935,216.5,217.97999572753903,216.08653259277344,8443100,0.0,0.0,0.847
2021-01-08 00:00:00-05:00,220.0,222.32000732421875,219.22000122070312,222.0399932861328,220.11126708984375,7301700,0.0,0.0,1.86
2021-01-11 00:00:00-05:00,219.6300048828125,220.5800018310547,216.22999572753903,218.25,216.35418701171875,7199000,0.0,0.0,-1.71
2021-01-12 00:00:00-05:00,218.0,218.3000030517578,214.08999633789065,215.52000427246097,213.6479034423828,10736000,0.0,0.0,-1.25
2021-01-13 00:00:00-05:00,217.0,218.8999938964844,215.52999877929688,218.17999267578125,216.2847900390625,6839200,0.0,0.0,1.23
2021-01-14 00:00:00-05:00,218.22999572753903,219.5,215.5500030517578,215.6000061035156,213.7272186279297,6548000,0.0,0.0,-1.18
2021-01-15 00:00:00-05:00,216.1699981689453,217.8699951171875,212.9900054931641,213.13999938964844,211.28858947753903,8525600,0.0,0.0,-1.14
2021-01-19 00:00:00-05:00,215.3500061035156,217.27999877929688,213.6999969482422,216.7599945068359,214.8771209716797,7753800,0.0,0.0,1.7
2021-01-20 00:00:00-05:00,221.9900054931641,224.63999938964844,219.97000122070312,223.44000244140625,221.4991149902344,9857700,0.0,0.0,3.08
2021-01-21 00:00:00-05:00,223.69000244140625,224.7400054931641,220.82000732421875,222.1699981689453,220.24012756347656,6785900,0.0,0.0,-0.568
2021-01-22 00:00:00-05:00,224.8999938964844,227.7899932861328,223.75,225.77000427246097,223.8088531494141,10186100,0.0,0.0,1.62
2021-01-25 00:00:00-05:00,229.69000244140625,230.3000030517578,221.32000732421875,225.9199981689453,223.9575653076172,8213500,0.0,0.0,0.0664
2021-01-26 00:00:00-05:00,227.8000030517578,227.91000366210935,224.5399932861328,226.2599945068359,224.29461669921875,5021000,0.0,0.0,0.15
2021-01-27 00:00:00-05:00,223.6999969482422,227.80999755859375,221.5800018310547,224.77999877929688,222.8274688720703,7641100,0.0,0.0,-0.654
2021-01-28 00:00:00-05:00,225.0,229.6000061035156,225.0,226.5,224.5325164794922,7246000,0.0,0.0,0.765
2021-01-29 00:00:00-05:00,224.66000366210935,228.7899932861328,223.02000427246097,225.55999755859375,223.6007080078125,6473000,0.0,0.0,-0.415
2021-02-01 00:00:00-05:00,227.2100067138672,229.8999938964844,224.75,228.4600067138672,226.4754943847656,5696700,0.0,0.0,1.29
2021-02-02 00:00:00-05:00,231.47000122070312,235.9499969482422,231.3800048828125,234.1999969482422,232.16563415527344,7134900,0.0,0.0,2.51
2021-02-03 00:00:00-05:00,235.0,236.0,232.2599945068359,234.82000732421875,232.78025817871097,5357600,0.0,0.0,0.265
2021-02-04 00:00:00-05:00,235.52000427246097,238.22999572753903,235.47000122070312,237.97999572753903,235.9127960205078,4770700,0.0,0.0,1.35
2021-02-05 00:00:00-05:00,239.1499938964844,239.36000061035156,236.41000366210935,238.88999938964844,236.8148956298828,5020000,0.0,0.0,0.382
2021-02-08 00:00:00-05:00,239.5099945068359,241.11000061035156,237.1300048828125,238.92999267578125,236.8545379638672,4336400,0.0,0.0,0.0167
2021-02-09 00:00:00-05:00,239.55999755859375,240.0800018310547,236.2400054931641,236.6999969482422,234.64390563964844,5157200,0.0,0.0,-0.933
2021-02-10 00:00:00-05:00,237.4499969482422,238.22000122070312,233.9600067138672,236.72000122070312,234.6637420654297,5535600,0.0,0.0,0.00845
2021-02-11 00:00:00-05:00,238.92999267578125,242.88999938964844,238.5800018310547,241.2400054931641,239.1444854736328,6091600,0.0,0.0,1.91
2021-02-12 00:00:00-05:00,240.9499969482422,241.55999755859375,238.91000366210935,240.3699951171875,238.28204345703125,4314400,0.0,0.0,-0.361
2021-02-16 00:00:00-05:00,245.0,251.22999572753903,243.8000030517578,248.58999633789065,246.43064880371097,10837600,0.0,0.0,3.42
2021-02-17 00:00:00-05:00,248.58999633789065,249.5,245.5,247.66000366210935,245.5087127685547,5879200,0.0,0.0,-0.374
2021-02-18 00:00:00-05:00,245.97000122070312,248.0099945068359,242.57000732421875,247.0099945068359,244.8643493652344,4152800,0.0,0.0,-0.262
2021-02-19 00:00:00-05:00,248.0,249.38999938964844,245.97999572753903,246.55999755859375,244.4182586669922,4647700,0.0,0.0,-0.182
2021-02-22 00:00:00-05:00,244.2599945068359,244.52000427246097,240.3800048828125,240.9499969482422,238.8569793701172,5055000,0.0,0.0,-2.28
2021-02-23 00:00:00-05:00,235.2599945068359,238.9600067138672,229.0099945068359,235.63999938964844,233.59312438964844,8641600,0.0,0.0,-2.2
2021-02-24 00:00:00-05:00,235.52999877929688,241.5,231.5099945068359,240.47000122070312,238.3811798095703,6128300,0.0,0.0,2.05
2021-02-25 00:00:00-05:00,238.52999877929688,240.3500061035156,229.77000427246097,231.0800018310547,229.07275390625,8828900,0.0,0.0,-3.9
2021-02-26 00:00:00-05:00,229.38999938964844,230.5,216.33999633789065,216.5,214.619384765625,20372900,0.0,0.0,-6.31
2021-03-01 00:00:00-05:00,219.8999938964844,220.1999969482422,215.02999877929688,217.5399932861328,215.6503448486328,14027700,0.0,0.0,0.48
2021-03-02 00:00:00-05:00,218.3999938964844,218.6000061035156,213.33999633789065,213.47000122070312,211.61572265625,10211500,0.0,0.0,-1.87
2021-03-03 00:00:00-05:00,212.8300018310547,213.32000732421875,205.3999938964844,206.0,204.21060180664065,11459000,0.0,0.0,-3.5
2021-03-04 00:00:00-05:00,206.83999633789065,209.08999633789065,201.5099945068359,205.3300018310547,203.5464324951172,12800500,0.0,0.0,-0.325
2021-03-05 00:00:00-05:00,210.0099945068359,212.3500061035156,203.22000122070312,210.7599945068359,208.9292449951172,11406000,0.0,0.0,2.64
2021-03-08 00:00:00-05:00,213.6199951171875,214.8999938964844,207.57000732421875,207.72000122070312,205.91566467285156,9576400,0.0,0.0,-1.44
2021-03-09 00:00:00-05:00,212.17999267578125,215.7899932861328,211.1699981689453,211.52999877929688,209.6925506591797,9732200,0.0,0.0,1.83
2021-03-10 00:00:00-05:00,214.72000122070312,216.1499938964844,211.77000427246097,211.9600067138672,210.11883544921875,7186400,0.0,0.0,0.203
2021-03-11 00:00:00-05:00,215.0,218.1699981689453,214.3500061035156,215.9499969482422,214.0741729736328,6431000,0.0,0.0,1.88
2021-03-12 00:00:00-05:00,213.4499969482422,213.8500061035156,209.3000030517578,212.2100067138672,210.36663818359375,6114600,0.0,0.0,-1.73
2021-03-15 00:00:00-04:00,211.8500061035156,212.94000244140625,209.5,212.8000030517578,210.95152282714844,5733700,0.0,0.0,0.278
2021-03-16 00:00:00-04:00,214.83999633789065,216.69000244140625,213.47999572753903,214.47999572753903,212.6169281005859,5311000,0.0,0.0,0.789
2021-03-17 00:00:00-04:00,213.52000427246097,214.80999755859375,210.86000061035156,213.1199951171875,211.2687530517578,5805100,0.0,0.0,-0.634
2021-03-18 00:00:00-04:00,210.6999969482422,211.3800048828125,208.3999938964844,209.47999572753903,207.66036987304688,5580100,0.0,0.0,-1.71
2021-03-19 00:00:00-04:00,209.80999755859375,212.75,209.07000732421875,212.1999969482422,210.35671997070312,7088400,0.0,0.0,1.3
2021-03-22 00:00:00-04:00,211.47999572753903,216.97999572753903,211.3699951171875,215.1699981689453,213.30093383789065,5002500,0.0,0.0,1.4
2021-03-23 00:00:00-04:00,214.7599945068359,217.42999267578125,214.3300018310547,215.0,213.1324157714844,4578000,0.0,0.0,-0.079
2021-03-24 00:00:00-04:00,215.1300048828125,215.27999877929688,209.41000366210935,209.52999877929688,207.70993041992188,4617700,0.0,0.0,-2.54
2021-03-25 00:00:00-04:00,206.1699981689453,208.1699981689453,204.3699951171875,205.44000244140625,203.65545654296875,7977200,0.0,0.0,-1.95
2021-03-26 00:00:00-04:00,205.63999938964844,209.41000366210935,204.77000427246097,209.08999633789065,207.2737579345703,7333200,0.0,0.0,1.78
2021-03-29 00:00:00-04:00,209.0099945068359,211.6499938964844,205.9900054931641,210.77000427246097,208.93914794921875,5686900,0.0,0.0,0.803
2021-03-30 00:00:00-04:00,208.63999938964844,211.2899932861328,207.36000061035156,210.0,208.1758270263672,4717900,0.0,0.0,-0.365
2021-03-31 00:00:00-04:00,210.44000244140625,213.6699981689453,210.11000061035156,211.8699951171875,210.02960205078125,6838000,0.0,0.0,0.89
2021-04-01 00:00:00-04:00,213.6000061035156,218.92999267578125,213.3699951171875,218.72000122070312,216.8201141357422,7763500,0.0,0.0,3.23
2021-04-05 00:00:00-04:00,219.61000061035156,221.83999633789065,218.92999267578125,220.2899932861328,218.37646484375,5553200,0.0,0.0,0.718
2021-04-06 00:00:00-04:00,219.82000732421875,221.5500030517578,218.25,221.08999633789065,219.16949462890625,5448500,0.0,0.0,0.363
2021-04-07 00:00:00-04:00,221.9600067138672,222.67999267578125,219.38999938964844,220.7899932861328,218.87210083007812,4403400,0.0,0.0,-0.136
2021-04-08 00:00:00-04:00,223.0,225.7100067138672,222.4499969482422,224.4499969482422,222.50033569335935,6169100,0.0,0.0,1.66
2021-04-09 00:00:00-04:00,224.3300018310547,231.30999755859375,223.6300048828125,231.27999877929688,229.27099609375,7319300,0.0,0.0,3.04
2021-04-12 00:00:00-04:00,229.52000427246097,229.8500061035156,227.1499938964844,228.7599945068359,226.77291870117188,6205700,0.0,0.0,-1.09
2021-04-13 00:00:00-04:00,229.0,233.4900054931641,228.5,232.0,229.9847717285156,5397100,0.0,0.0,1.42
2021-04-14 00:00:00-04:00,232.8500061035156,233.13999938964844,227.66000366210935,228.02000427246097,226.0393524169922,4617600,0.0,0.0,-1.72
