Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily_Pct_Change
2020-09-30 00:00:00-04:00,10.0,11.40999984741211,9.109999656677246,9.5,9.5,338584400,0.0,0.0,
2020-10-01 00:00:00-04:00,9.6899995803833,10.100000381469728,9.229999542236328,9.460000038146973,9.460000038146973,124297600,0.0,0.0,-0.42105223003187087
2020-10-02 00:00:00-04:00,9.0600004196167,9.279999732971191,8.9399995803833,9.199999809265137,9.199999809265137,55018300,0.0,0.0,-2.7484167847082297
2020-10-05 00:00:00-04:00,9.43000030517578,9.489999771118164,8.920000076293945,9.029999732971191,9.029999732971191,36316900,0.0,0.0,-1.8478269545477821
2020-10-06 00:00:00-04:00,9.039999961853027,10.18000030517578,8.899999618530273,9.899999618530272,9.899999618530272,90864000,0.0,0.0,9.634550512581463
2020-10-07 00:00:00-04:00,10.039999961853027,10.489999771118164,9.989999771118164,10.0,10.0,54672400,0.0,0.0,1.0101049022522401
2020-10-08 00:00:00-04:00,10.289999961853027,10.399999618530272,9.989999771118164,10.0,10.0,34989200,0.0,0.0,0.0
2020-10-09 00:00:00-04:00,10.130000114440918,10.1899995803833,9.890000343322754,9.949999809265137,9.949999809265137,19653500,0.0,0.0,-0.500001907348635
2020-10-12 00:00:00-04:00,10.039999961853027,10.050000190734863,9.65999984741211,9.890000343322754,9.890000343322754,20623600,0.0,0.0,-0.60300971952294
2020-10-13 00:00:00-04:00,9.880000114440918,9.880000114440918,9.40999984741211,9.470000267028809,9.470000267028809,21847200,0.0,0.0,-4.246714476380264
2020-10-14 00:00:00-04:00,9.600000381469728,9.65999984741211,9.289999961853027,9.34000015258789,9.34000015258789,13652600,0.0,0.0,-1.3727572415550227
2020-10-15 00:00:00-04:00,9.270000457763672,9.90999984741211,9.18000030517578,9.90999984741211,9.90999984741211,12924100,0.0,0.0,6.102780358802096
2020-10-16 00:00:00-04:00,9.9399995803833,9.949999809265137,9.65999984741211,9.710000038146973,9.710000038146973,11142500,0.0,0.0,-2.0181615776448725
2020-10-19 00:00:00-04:00,9.789999961853027,9.81999969482422,9.529999732971191,9.56999969482422,9.56999969482422,9126400,0.0,0.0,-1.4418160944669745
2020-10-20 00:00:00-04:00,9.600000381469728,9.65999984741211,9.270000457763672,9.270000457763672,9.270000457763672,11138200,0.0,0.0,-3.134788366010066
2020-10-21 00:00:00-04:00,9.300000190734863,9.479999542236328,9.199999809265137,9.199999809265137,9.199999809265137,9190000,0.0,0.0,-0.7551310144748635
2020-10-22 00:00:00-04:00,9.369999885559082,9.75,9.220000267028809,9.68000030517578,9.68000030517578,17928600,0.0,0.0,5.217396802848229
2020-10-23 00:00:00-04:00,9.710000038146973,9.829999923706056,9.470000267028809,9.489999771118164,9.489999771118164,12618000,0.0,0.0,-1.9628153725989472
2020-10-26 00:00:00-04:00,9.720000267028809,9.970000267028809,9.600000381469728,9.949999809265137,9.949999809265137,23767300,0.0,0.0,4.847208105809808
2020-10-27 00:00:00-04:00,10.0,11.039999961853027,9.920000076293944,10.949999809265137,10.949999809265137,53695900,0.0,0.0,10.050251448938031
2020-10-28 00:00:00-04:00,10.65999984741211,10.984999656677246,10.100000381469728,10.850000381469728,10.850000381469728,30941700,0.0,0.0,-0.9132367994271195
2020-10-29 00:00:00-04:00,10.899999618530272,11.100000381469728,10.5600004196167,10.75,10.75,20515700,0.0,0.0,-0.9216624696208764
2020-10-30 00:00:00-04:00,10.609999656677246,10.68000030517578,9.850000381469728,10.130000114440918,10.130000114440918,19705500,0.0,0.0,-5.7674407958984375
2020-11-02 00:00:00-05:00,10.229999542236328,10.56999969482422,10.229999542236328,10.539999961853027,10.539999961853027,11677800,0.0,0.0,4.047382455876081
2020-11-03 00:00:00-05:00,10.56999969482422,10.9399995803833,10.4399995803833,10.5,10.5,21652800,0.0,0.0,-0.3795062808140126
2020-11-04 00:00:00-05:00,10.81999969482422,10.920000076293944,10.550000190734863,10.720000267028809,10.720000267028809,15783400,0.0,0.0,2.095240638369611
2020-11-05 00:00:00-05:00,10.899999618530272,12.130000114440918,10.850000381469728,11.880000114440918,11.880000114440918,48560400,0.0,0.0,10.820893829451549
2020-11-06 00:00:00-05:00,12.220000267028809,14.960000038146973,12.050000190734863,13.829999923706056,13.829999923706056,89977600,0.0,0.0,16.414139650510485
2020-11-09 00:00:00-05:00,14.960000038146973,15.899999618530272,14.109999656677246,14.670000076293944,14.670000076293944,60099000,0.0,0.0,6.073753848313768
2020-11-10 00:00:00-05:00,14.989999771118164,15.010000228881836,13.18000030517578,14.0,14.0,38078700,0.0,0.0,-4.567144327263051
2020-11-11 00:00:00-05:00,14.56999969482422,15.970000267028809,14.399999618530272,15.960000038146973,15.960000038146973,47027900,0.0,0.0,14.000000272478385
2020-11-12 00:00:00-05:00,16.65999984741211,17.059999465942383,14.40999984741211,14.579999923706056,14.579999923706056,97904000,0.0,0.0,-8.646617237734922
2020-11-13 00:00:00-05:00,14.489999771118164,16.0,14.489999771118164,15.800000190734863,15.800000190734863,76354800,0.0,0.0,8.367628761404667
2020-11-16 00:00:00-05:00,15.960000038146973,16.100000381469727,15.010000228881836,15.93000030517578,15.93000030517578,65326000,0.0,0.0,0.8227855245036553
2020-11-17 00:00:00-05:00,16.290000915527344,18.75,16.18000030517578,17.850000381469727,17.850000381469727,116618500,0.0,0.0,12.052730944833211
2020-11-18 00:00:00-05:00,18.280000686645508,19.25,17.540000915527344,17.899999618530273,17.899999618530273,89957900,0.0,0.0,0.28010776466118603
2020-11-19 00:00:00-05:00,18.5,18.979999542236328,17.959999084472656,18.979999542236328,18.979999542236328,56225400,0.0,0.0,6.0335192554307415
2020-11-20 00:00:00-05:00,19.030000686645508,19.65999984741211,18.0,18.14999961853028,18.14999961853028,72104000,0.0,0.0,-4.373023939537212
2020-11-23 00:00:00-05:00,18.6299991607666,21.450000762939453,18.56999969482422,21.040000915527344,21.040000915527344,84716300,0.0,0.0,15.922872494424233
