Price,Close,High,Low,Open,Volume
Ticker,NINE,NINE,NINE,NINE,NINE
Date,,,,,
2020-07-08,1.8200000524520874,1.940000057220459,1.8009999990463257,1.8799999952316284,122300
2020-07-09,1.6100000143051147,1.8700000047683716,1.600000023841858,1.7999999523162842,367100
2020-07-10,1.590000033378601,1.649999976158142,1.5499999523162842,1.6399999856948853,225200
2020-07-13,1.5299999713897705,1.6729999780654907,1.4600000381469727,1.600000023841858,528400
2020-07-14,1.590000033378601,1.6100000143051147,1.4819999933242798,1.5,263300
2020-07-15,1.9900000095367432,1.9900000095367432,1.600000023841858,1.6100000143051147,447400
2020-07-16,2.2200000286102295,2.2300000190734863,1.899999976158142,2.0399999618530273,398400
2020-07-17,2.0,2.2799999713897705,1.9639999866485596,2.180000066757202,379500
2020-07-20,1.7999999523162842,2.0199999809265137,1.7799999713897705,1.9299999475479126,210000
2020-07-21,2.0399999618530273,2.0899999141693115,1.850000023841858,1.8700000047683716,432900
2020-07-22,1.9900000095367432,2.1600000858306885,1.9700000286102295,2.1600000858306885,280200
2020-07-23,2.0,2.0799999237060547,1.940000057220459,1.940000057220459,287500
2020-07-24,1.9500000476837158,2.0799999237060547,1.909999966621399,2.0,172300
2020-07-27,1.840000033378601,1.9700000286102295,1.840000033378601,1.909999966621399,121100
2020-07-28,1.909999966621399,1.940000057220459,1.8600000143051147,1.8600000143051147,129100
2020-07-29,1.9900000095367432,2.049999952316284,1.8799999952316284,1.8799999952316284,114800
2020-07-30,1.899999976158142,2.0,1.840000033378601,2.0,125800
2020-07-31,1.8600000143051147,1.899999976158142,1.840000033378601,1.850000023841858,97700
2020-08-03,1.940000057220459,1.9800000190734863,1.8300000429153442,1.899999976158142,112500
2020-08-04,1.9500000476837158,2.119999885559082,1.899999976158142,1.899999976158142,247700
2020-08-05,2.059999942779541,2.1500000953674316,2.0,2.0,213300
2020-08-06,1.7899999618530273,2.109999895095825,1.7699999809265137,2.059999942779541,435900
2020-08-07,1.75,1.8200000524520874,1.7300000190734863,1.7899999618530273,168600
2020-08-10,1.7899999618530273,1.8600000143051147,1.7599999904632568,1.7599999904632568,251700
2020-08-11,1.7000000476837158,1.840000033378601,1.659999966621399,1.7999999523162842,249000
2020-08-12,1.75,1.809999942779541,1.7000000476837158,1.809999942779541,233200
2020-08-13,1.7000000476837158,1.7699999809265137,1.690000057220459,1.75,109700
2020-08-14,1.7000000476837158,1.7400000095367432,1.6549999713897705,1.690000057220459,125400
2020-08-17,1.6699999570846558,1.7100000381469727,1.649999976158142,1.7100000381469727,97800
2020-08-18,1.649999976158142,1.7200000286102295,1.6200000047683716,1.6699999570846558,110000
2020-08-19,1.590000033378601,1.659999966621399,1.559999942779541,1.6200000047683716,137500
2020-08-20,1.5800000429153442,1.659999966621399,1.4900000095367432,1.590000033378601,253900
2020-08-21,1.5199999809265137,1.5700000524520874,1.3799999952316284,1.5499999523162842,209800
2020-08-24,1.4900000095367432,1.559999942779541,1.4620000123977661,1.4900000095367432,149100
2020-08-25,1.4800000190734863,1.559999942779541,1.4700000286102295,1.559999942779541,122500
2020-08-26,1.4600000381469727,1.5199999809265137,1.4500000476837158,1.4500000476837158,111300
2020-08-27,1.399999976158142,1.5499999523162842,1.3899999856948853,1.5499999523162842,95500
2020-08-28,1.4199999570846558,1.4589999914169312,1.3860000371932983,1.3899999856948853,104900
2020-08-31,1.3700000047683716,1.3899999856948853,1.350000023841858,1.3899999856948853,111400
2020-09-01,1.2899999618530273,1.350000023841858,1.25,1.3300000429153442,202300
2020-09-02,1.2300000190734863,1.2699999809265137,1.1699999570846558,1.2699999809265137,192300
2020-09-03,1.1399999856948853,1.25,1.1200000047683716,1.149999976158142,144100
2020-09-04,1.25,1.2699999809265137,1.1200000047683716,1.1200000047683716,352300
2020-09-08,1.159999966621399,1.2109999656677246,1.1200000047683716,1.2100000381469727,217100
2020-09-09,1.1100000143051147,1.190000057220459,1.100000023841858,1.159999966621399,124900
2020-09-10,1.0,1.1100000143051147,0.9890000224113464,1.100000023841858,215000
2020-09-11,1.1100000143051147,1.1399999856948853,1.0460000038146973,1.0700000524520874,344700
2020-09-14,1.1100000143051147,1.1100000143051147,1.059999942779541,1.059999942779541,158300
2020-09-15,1.1699999570846558,1.1799999475479126,1.0870000123977661,1.1200000047683716,149600
2020-09-16,1.5099999904632568,1.5199999809265137,1.159000039100647,1.2000000476837158,633000
2020-09-17,1.409999966621399,1.7599999904632568,1.3839999437332153,1.590000033378601,594400
2020-09-18,1.5,1.600000023841858,1.3300000429153442,1.3899999856948853,250100
2020-09-21,1.2799999713897705,1.5299999713897705,1.2699999809265137,1.5299999713897705,190000
2020-09-22,1.2699999809265137,1.350000023841858,1.2619999647140503,1.2899999618530273,157000
2020-09-23,1.2200000286102295,1.3179999589920044,1.2100000381469727,1.2400000095367432,125900
2020-09-24,1.3600000143051147,1.3799999952316284,1.1699999570846558,1.2599999904632568,249300
2020-09-25,1.159999966621399,1.3600000143051147,1.100000023841858,1.350000023841858,509600
2020-09-28,1.2899999618530273,1.3799999952316284,1.159999966621399,1.159999966621399,246300
2020-09-29,1.2000000476837158,1.468000054359436,1.1699999570846558,1.2899999618530273,971600
2020-09-30,1.1299999952316284,1.2599999904632568,1.100000023841858,1.2300000190734863,243100
2020-10-01,1.1200000047683716,1.190000057220459,1.100000023841858,1.1299999952316284,172100
2020-10-02,1.159999966621399,1.2000000476837158,1.059999942779541,1.0700000524520874,225800
2020-10-05,1.1699999570846558,1.2300000190734863,1.13100004196167,1.1799999475479126,116000
2020-10-06,1.159999966621399,1.25,1.1299999952316284,1.2000000476837158,144300
2020-10-07,1.1799999475479126,1.225000023841858,1.149999976158142,1.159999966621399,125900
2020-10-08,1.2899999618530273,1.3990000486373901,1.1699999570846558,1.190000057220459,343300
2020-10-09,1.409999966621399,1.440000057220459,1.2999999523162842,1.3600000143051147,414700
2020-10-12,1.3200000524520874,1.5,1.253000020980835,1.5,348200
2020-10-13,1.2899999618530273,1.3300000429153442,1.2799999713897705,1.3200000524520874,111500
2020-10-14,1.350000023841858,1.3600000143051147,1.2899999618530273,1.309999942779541,58200
2020-10-15,1.340000033378601,1.4800000190734863,1.2799999713897705,1.3200000524520874,271400
2020-10-16,1.2699999809265137,1.3489999771118164,1.25,1.340000033378601,185000
2020-10-19,1.149999976158142,1.340000033378601,1.125,1.2799999713897705,281800
2020-10-20,1.149999976158142,1.2300000190734863,1.149999976158142,1.1699999570846558,133200
2020-10-21,1.1299999952316284,1.1799999475479126,1.1200000047683716,1.1200000047683716,259600
2020-10-22,1.1699999570846558,1.2000000476837158,1.0800000429153442,1.1200000047683716,319100
2020-10-23,1.1799999475479126,1.1959999799728394,1.149999976158142,1.1699999570846558,126300
2020-10-26,1.1100000143051147,1.1699999570846558,1.100000023841858,1.149999976158142,216900
2020-10-27,1.1299999952316284,1.1699999570846558,1.0499999523162842,1.100000023841858,214500
2020-10-28,1.090000033378601,1.1100000143051147,1.0499999523162842,1.0800000429153442,225300
2020-10-29,1.0700000524520874,1.1100000143051147,1.0499999523162842,1.059999942779541,148100
2020-10-30,1.0700000524520874,1.1299999952316284,1.0499999523162842,1.0499999523162842,86500
2020-11-02,1.100000023841858,1.1360000371932983,1.059999942779541,1.1100000143051147,126400
2020-11-03,1.1399999856948853,1.1799999475479126,1.1200000047683716,1.1399999856948853,91700
2020-11-04,1.1399999856948853,1.190000057220459,1.1100000143051147,1.190000057220459,148000
2020-11-05,1.1299999952316284,1.1799999475479126,1.0700000524520874,1.100000023841858,255300
2020-11-06,1.1399999856948853,1.149999976158142,1.0789999961853027,1.1100000143051147,240700
2020-11-09,1.440000057220459,1.4500000476837158,1.190000057220459,1.2599999904632568,607100
2020-11-10,1.4700000286102295,1.5199999809265137,1.399999976158142,1.409999966621399,323300
2020-11-11,1.5399999618530273,1.8300000429153442,1.4570000171661377,1.4900000095367432,591200
2020-11-12,1.590000033378601,1.600000023841858,1.4500000476837158,1.5,216300
2020-11-13,1.5399999618530273,1.6699999570846558,1.5,1.6200000047683716,215800
2020-11-16,1.649999976158142,1.6749999523162842,1.5700000524520874,1.6100000143051147,265900
2020-11-17,1.6200000047683716,1.75,1.5800000429153442,1.6799999475479126,264500
2020-11-18,1.6699999570846558,1.850000023841858,1.659999966621399,1.7200000286102295,327200
2020-11-19,1.649999976158142,1.7200000286102295,1.5199999809265137,1.690000057220459,222800
2020-11-20,1.6299999952316284,1.6699999570846558,1.5700000524520874,1.6699999570846558,126600
2020-11-23,2.200000047683716,2.25,1.6469999551773071,1.6799999475479126,761600
2020-11-24,2.640000104904175,2.75,2.3949999809265137,2.5199999809265137,909300
2020-11-25,2.549999952316284,2.6080000400543213,2.059999942779541,2.5999999046325684,736200
2020-11-27,2.5399999618530273,2.75,2.5399999618530273,2.680000066757202,152300
2020-11-30,2.200000047683716,2.5799999237060547,2.190000057220459,2.569999933242798,460700
2020-12-01,2.259999990463257,2.384999990463257,2.200000047683716,2.200000047683716,240600
2020-12-02,2.3399999141693115,2.428999900817871,2.1470000743865967,2.1600000858306885,227100
2020-12-03,2.450000047683716,2.4600000381469727,2.3299999237060547,2.4200000762939453,170600
2020-12-04,2.4600000381469727,2.640000104904175,2.438999891281128,2.4600000381469727,355300
2020-12-07,2.6700000762939453,2.7300000190734863,2.3399999141693115,2.4200000762939453,263000
2020-12-08,2.809999942779541,2.9000000953674316,2.609999895095825,2.609999895095825,169300
2020-12-09,2.380000114440918,3.119999885559082,2.309999942779541,2.8499999046325684,529600
2020-12-10,2.569999933242798,2.880000114440918,2.4110000133514404,2.430000066757202,581700
2020-12-11,2.430000066757202,2.6700000762939453,2.2799999713897705,2.619999885559082,308900
2020-12-14,2.440000057220459,2.5490000247955322,2.369999885559082,2.509999990463257,133500
2020-12-15,2.369999885559082,2.5799999237060547,2.240000009536743,2.5799999237060547,200400
2020-12-16,2.549999952316284,2.609999895095825,2.369999885559082,2.4100000858306885,162300
2020-12-17,2.7799999713897705,2.825000047683716,2.4700000286102295,2.5199999809265137,361800
2020-12-18,2.75,2.828000068664551,2.680000066757202,2.75,247400
2020-12-21,2.7699999809265137,2.7899999618530273,2.5,2.5899999141693115,211600
2020-12-22,2.9000000953674316,3.068000078201294,2.7300000190734863,2.75,393700
2020-12-23,2.8399999141693115,3.119999885559082,2.809999942779541,2.940000057220459,237400
2020-12-24,2.809999942779541,2.9100000858306885,2.7200000286102295,2.9100000858306885,58600
2020-12-28,2.8499999046325684,2.950000047683716,2.75,2.9000000953674316,152400
2020-12-29,2.9200000762939453,2.930000066757202,2.7200000286102295,2.8499999046325684,79000
2020-12-30,2.7300000190734863,2.9100000858306885,2.680000066757202,2.9100000858306885,96900
2020-12-31,2.7200000286102295,2.8499999046325684,2.690000057220459,2.7300000190734863,98500
2021-01-04,2.740000009536743,2.8550000190734863,2.5799999237060547,2.759999990463257,90000
2021-01-05,2.8399999141693115,3.0,2.690999984741211,2.700000047683716,216200
2021-01-06,2.880000114440918,3.0299999713897705,2.809999942779541,2.8399999141693115,250800
2021-01-07,2.7300000190734863,2.940000057220459,2.7300000190734863,2.9200000762939453,138700
2021-01-08,2.700000047683716,2.8440001010894775,2.6500000953674316,2.7799999713897705,143600
2021-01-11,2.690000057220459,2.75,2.569999933242798,2.700000047683716,341300
2021-01-12,2.7899999618530273,2.944999933242798,2.700000047683716,2.700000047683716,171400
2021-01-13,2.819999933242798,2.9000000953674316,2.740000009536743,2.859999895095825,82900
2021-01-14,2.9200000762939453,3.0,2.8399999141693115,2.930000066757202,290700
2021-01-15,2.950000047683716,2.9700000286102295,2.740000009536743,2.940000057220459,111400
2021-01-19,2.930000066757202,3.140000104904175,2.8499999046325684,2.9600000381469727,367600
2021-01-20,3.0,3.0399999618530273,2.799999952316284,2.990000009536743,218800
2021-01-21,2.7699999809265137,3.015000104904175,2.75,3.009999990463257,271000
2021-01-22,2.7899999618530273,2.819999933242798,2.690000057220459,2.740000009536743,109500
2021-01-25,2.7899999618530273,2.869999885559082,2.700000047683716,2.8299999237060547,135600
2021-01-26,2.799999952316284,2.872999906539917,2.7100000381469727,2.759999990463257,145200
2021-01-27,2.7799999713897705,2.8499999046325684,2.6510000228881836,2.7799999713897705,228600
2021-01-28,2.690000057220459,2.809999942779541,2.6700000762939453,2.799999952316284,162500
2021-01-29,2.5899999141693115,2.8399999141693115,2.5789999961853027,2.6500000953674316,126300
2021-02-01,2.690000057220459,2.75,2.450000047683716,2.5799999237060547,209800
2021-02-02,2.5799999237060547,2.7799999713897705,2.5799999237060547,2.7100000381469727,103100
2021-02-03,2.7699999809265137,2.799999952316284,2.559999942779541,2.5999999046325684,155900
2021-02-04,2.8499999046325684,2.859999895095825,2.75,2.799999952316284,67900
2021-02-05,2.890000104904175,2.9200000762939453,2.799999952316284,2.9200000762939453,46800
