Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,DailyPctChange
2021-08-04 00:00:00-04:00,352.79998779296875,353.5199890136719,349.55999755859375,351.3599853515625,351.3599853515625,13244,0.0,0.0,
2021-08-05 00:00:00-04:00,351.3599853515625,351.3599853515625,351.3599853515625,351.3599853515625,351.3599853515625,1139,0.0,0.0,0.0
2021-08-06 00:00:00-04:00,351.3599853515625,352.0799865722656,351.3599853515625,351.3599853515625,351.3599853515625,16897,0.0,0.0,0.0
2021-08-09 00:00:00-04:00,351.7200012207031,351.8999938964844,351.3599853515625,351.7200012207031,351.7200012207031,1394,0.0,0.0,0.102
2021-08-10 00:00:00-04:00,351.39599609375,353.1600036621094,351.39599609375,351.7200012207031,351.7200012207031,992,0.0,0.0,0.0
2021-08-11 00:00:00-04:00,351.0,351.7200012207031,350.6400146484375,350.6400146484375,350.6400146484375,528,0.0,0.0,-0.307
2021-08-12 00:00:00-04:00,351.3599853515625,352.79998779296875,350.6400146484375,351.3599853515625,351.3599853515625,25739,0.0,0.0,0.205
2021-08-13 00:00:00-04:00,351.5400085449219,351.7200012207031,350.6400146484375,351.7200012207031,351.7200012207031,4517,0.0,0.0,0.102
2021-08-16 00:00:00-04:00,351.3599853515625,351.3599853515625,351.0,351.0,351.0,2486,0.0,0.0,-0.205
2021-08-17 00:00:00-04:00,351.3599853515625,353.1600036621094,351.0,353.1600036621094,353.1600036621094,4539,0.0,0.0,0.615
2021-08-18 00:00:00-04:00,352.79998779296875,353.1239929199219,352.44000244140625,353.1239929199219,353.1239929199219,153,0.0,0.0,-0.0102
2021-08-19 00:00:00-04:00,352.44000244140625,353.1239929199219,352.44000244140625,353.1239929199219,353.1239929199219,483,0.0,0.0,0.0
2021-08-20 00:00:00-04:00,352.79998779296875,353.1600036621094,352.79998779296875,353.1600036621094,353.1600036621094,556,0.0,0.0,0.0102
2021-08-23 00:00:00-04:00,354.9599914550781,354.9599914550781,351.3599853515625,354.239990234375,354.239990234375,42,0.0,0.0,0.306
2021-08-24 00:00:00-04:00,354.239990234375,354.6000061035156,354.239990234375,354.6000061035156,354.6000061035156,267,0.0,0.0,0.102
2021-08-25 00:00:00-04:00,354.239990234375,354.6000061035156,354.239990234375,354.6000061035156,354.6000061035156,147,0.0,0.0,0.0
2021-08-26 00:00:00-04:00,354.6000061035156,354.6000061035156,354.6000061035156,354.6000061035156,354.6000061035156,0,0.0,0.0,0.0
2021-08-27 00:00:00-04:00,354.6000061035156,354.6000061035156,354.6000061035156,354.6000061035156,354.6000061035156,0,0.0,0.0,0.0
2021-08-30 00:00:00-04:00,354.2760009765625,354.6000061035156,352.6199951171875,352.6199951171875,352.6199951171875,2314,0.0,0.0,-0.558
2021-08-31 00:00:00-04:00,354.239990234375,354.49200439453125,353.8800048828125,354.2040100097656,354.2040100097656,192,0.0,0.0,0.449
2021-09-01 00:00:00-04:00,353.8800048828125,354.239990234375,353.8800048828125,354.239990234375,354.239990234375,36,0.0,0.0,0.0102
2021-09-02 00:00:00-04:00,354.9599914550781,354.9599914550781,354.9599914550781,354.9599914550781,354.9599914550781,36,0.0,0.0,0.203
2021-09-03 00:00:00-04:00,354.9599914550781,354.9599914550781,354.9599914550781,354.9599914550781,354.9599914550781,28,0.0,0.0,0.0
2021-09-07 00:00:00-04:00,354.9599914550781,354.9599914550781,353.8800048828125,354.9599914550781,354.9599914550781,389,0.0,0.0,0.0
2021-09-08 00:00:00-04:00,354.9599914550781,355.67999267578125,354.9599914550781,355.67999267578125,355.67999267578125,267,0.0,0.0,0.203
2021-09-09 00:00:00-04:00,355.67999267578125,355.67999267578125,355.67999267578125,355.67999267578125,355.67999267578125,0,0.0,0.0,0.0
2021-09-10 00:00:00-04:00,355.67999267578125,355.67999267578125,355.67999267578125,355.67999267578125,355.67999267578125,11139,0.0,0.0,0.0
2021-09-13 00:00:00-04:00,355.67999267578125,355.67999267578125,355.67999267578125,355.67999267578125,355.67999267578125,0,0.0,0.0,0.0
2021-09-14 00:00:00-04:00,356.0400085449219,356.760009765625,356.0400085449219,356.3999938964844,356.3999938964844,175,0.0,0.0,0.202
2021-09-15 00:00:00-04:00,356.760009765625,357.1199951171875,356.760009765625,357.1199951171875,357.1199951171875,50,0.0,0.0,0.202
2021-09-16 00:00:00-04:00,356.760009765625,357.4800109863281,356.760009765625,356.760009765625,356.760009765625,875,0.0,0.0,-0.101
2021-09-17 00:00:00-04:00,356.760009765625,356.760009765625,356.760009765625,356.760009765625,356.760009765625,33,0.0,0.0,0.0
2021-09-20 00:00:00-04:00,356.760009765625,356.760009765625,356.760009765625,356.760009765625,356.760009765625,0,0.0,0.0,0.0
2021-09-21 00:00:00-04:00,363.6000061035156,363.6000061035156,357.1199951171875,357.4800109863281,357.4800109863281,72,0.0,0.0,0.202
2021-09-22 00:00:00-04:00,357.4800109863281,357.4800109863281,357.4800109863281,357.4800109863281,357.4800109863281,0,0.0,0.0,0.0
2021-09-23 00:00:00-04:00,357.1199951171875,357.1199951171875,357.1199951171875,357.1199951171875,357.1199951171875,6,0.0,0.0,-0.101
2021-09-24 00:00:00-04:00,357.1199951171875,357.1199951171875,357.1199951171875,357.1199951171875,357.1199951171875,0,0.0,0.0,0.0
2021-09-27 00:00:00-04:00,357.1199951171875,357.1199951171875,357.1199951171875,357.1199951171875,357.1199951171875,0,0.0,0.0,0.0
2021-09-28 00:00:00-04:00,357.1199951171875,357.1199951171875,357.1199951171875,357.1199951171875,357.1199951171875,0,0.0,0.0,0.0
2021-09-29 00:00:00-04:00,357.1199951171875,357.1199951171875,357.1199951171875,357.1199951171875,357.1199951171875,0,0.0,0.0,0.0
2021-09-30 00:00:00-04:00,357.4800109863281,357.4800109863281,357.1199951171875,357.4800109863281,357.4800109863281,867,0.0,0.0,0.101
2021-10-01 00:00:00-04:00,357.4800109863281,357.4800109863281,357.4800109863281,357.4800109863281,357.4800109863281,0,0.0,0.0,0.0
2021-10-04 00:00:00-04:00,357.4800109863281,357.4800109863281,357.4800109863281,357.4800109863281,357.4800109863281,17,0.0,0.0,0.0
2021-10-05 00:00:00-04:00,357.4800109863281,357.4800109863281,357.4800109863281,357.4800109863281,357.4800109863281,0,0.0,0.0,0.0
2021-10-06 00:00:00-04:00,357.4800109863281,357.4800109863281,357.4800109863281,357.4800109863281,357.4800109863281,0,0.0,0.0,0.0
2021-10-07 00:00:00-04:00,357.8399963378906,357.8399963378906,357.1199951171875,357.1199951171875,357.1199951171875,97,0.0,0.0,-0.101
2021-10-08 00:00:00-04:00,357.1199951171875,357.1199951171875,357.1199951171875,357.1199951171875,357.1199951171875,0,0.0,0.0,0.0
2021-10-11 00:00:00-04:00,357.4800109863281,357.4800109863281,357.4800109863281,357.4800109863281,357.4800109863281,28,0.0,0.0,0.101
2021-10-12 00:00:00-04:00,357.4800109863281,357.4800109863281,357.4800109863281,357.4800109863281,357.4800109863281,0,0.0,0.0,0.0
2021-10-13 00:00:00-04:00,357.8399963378906,357.8399963378906,357.8399963378906,357.8399963378906,357.8399963378906,28,0.0,0.0,0.101
2021-10-14 00:00:00-04:00,359.2799987792969,359.2799987792969,357.1199951171875,357.1199951171875,357.1199951171875,283,0.0,0.0,-0.201
2021-10-15 00:00:00-04:00,358.20001220703125,358.20001220703125,357.8399963378906,357.8399963378906,357.8399963378906,2783,0.0,0.0,0.202
2021-10-18 00:00:00-04:00,393.4800109863281,393.4800109863281,360.3599853515625,360.3599853515625,360.3599853515625,28,0.0,0.0,0.704
2021-10-19 00:00:00-04:00,363.239990234375,363.239990234375,356.760009765625,356.760009765625,356.760009765625,22,0.0,0.0,-0.999
2021-10-20 00:00:00-04:00,357.4440002441406,357.4440002441406,357.4440002441406,357.4440002441406,357.4440002441406,6,0.0,0.0,0.192
2021-10-21 00:00:00-04:00,357.4440002441406,357.4440002441406,357.4440002441406,357.4440002441406,357.4440002441406,0,0.0,0.0,0.0
