Price,Close,High,Low,Open,Volume
Ticker,PFE,PFE,PFE,PFE,PFE
Date,,,,,
2021-01-07,30.06006622314453,30.13306704469428,29.743727266980336,30.043843474558706,27809500
2021-01-08,30.116844177246094,30.441289865163338,29.93028721050478,30.14117675294234,33462400
2021-01-11,30.63595962524414,30.684627870606178,30.133066799861293,30.189844872363892,47286900
2021-01-12,30.157398223876953,30.652181203225645,29.865394951200827,30.579180385056613,47831100
2021-01-13,29.897844314575195,30.14928920310652,29.719397159483414,30.011400469934266,31027900
2021-01-14,29.80861473083496,29.978948929552608,29.695058598356532,29.83294730374533,30272000
2021-01-15,29.768062591552734,29.832950490970234,29.52472755393457,29.75183984315514,34287800
2021-01-19,29.792396545410156,30.011399017650533,29.703172972181893,29.81672912204586,33451300
2021-01-20,29.605833053588867,29.857280968767963,29.573387562435627,29.841058223191343,35400100
2021-01-21,29.589611053466797,29.678834609299855,29.32194348014004,29.51661024361906,33829700
2021-01-22,29.646387100219727,29.873502434389117,29.403052115341,29.459830175340297,26271200
2021-01-25,30.238500595092773,30.24661351387659,29.459827477130226,29.64638438492301,31728500
2021-01-26,30.262847900390625,30.498070034696344,30.141178825198644,30.230402401116347,27718700
2021-01-27,29.394947052001953,30.043841481524275,29.338165888631835,30.003286159836513,50561200
2021-01-28,29.403141021728516,29.788515030024804,29.386741795010305,29.476935978044132,39466700
2021-01-29,29.435941696166992,30.23948509899231,29.206355632621964,30.23948509899231,60251900
2021-02-01,29.353946685791016,29.673723823645815,29.288352899277918,29.46054010768696,40395800
2021-02-02,28.689790725708008,29.33754295232991,28.0994310985766,29.321143726261532,84062400
2021-02-03,28.566804885864258,28.935779740545094,28.517607195962384,28.689797546702305,38524200
2021-02-04,28.60780143737793,28.763592558371176,28.452013444217982,28.542207645249167,34284900
2021-02-05,28.632396697998047,28.76359052866446,28.517605223998014,28.632396697998047,31749600
2021-02-08,28.55040168762207,28.706189658908137,28.484807904703203,28.665193153604736,31633900
2021-02-09,28.673398971557617,28.747193944179063,28.501208616885336,28.534007077568948,30170200
2021-02-10,28.484811782836914,28.76359243582131,28.452013322995626,28.69799551613873,29039900
2021-02-11,28.230627059936523,28.542206157852654,28.107634405333723,28.534004979368127,30885200
2021-02-12,28.468412399291992,28.65699885061181,28.173232517979834,28.238826309475165,25578600
2021-02-16,28.443809509277344,28.583201386773865,28.33721921641688,28.5750002086566,28730300
2021-02-17,28.60780143737793,28.697995638409115,28.255225812165097,28.345420013196282,26389400
2021-02-18,28.337221145629883,28.599602562251466,28.30442268659388,28.517606414661465,24052500
2021-02-19,28.23882484436035,28.43561246430295,28.206029514230842,28.41921323532164,28145300
2021-02-22,28.091232299804688,28.181426486900254,27.91084705344638,28.148631159819626,34322500
2021-02-23,27.80425453186035,28.03383746796215,27.615668101800598,27.878049493869202,37624200
2021-02-24,27.673065185546875,27.91904736162957,27.607468270413854,27.77145743041334,30686100
2021-02-25,27.730464935302734,27.96824909532055,27.500881954779885,27.730464935302734,37506100
2021-02-26,27.459880828857422,27.796057191518678,27.35328740816005,27.746859506312276,41462800
2021-03-01,27.623863220214844,27.820650807298115,27.47627331186054,27.54187021683249,30407800
2021-03-02,27.476282119750977,27.78786126258345,27.468084067917783,27.615674023584027,27670400
2021-03-03,28.19782829284668,28.247025979715623,27.418882120503817,27.476277857934367,46020200
2021-03-04,28.042034149169922,28.771782474330976,27.74685434846828,28.091228697398588,45449600
2021-03-05,28.19782829284668,28.329018996664093,27.84525268986868,28.11583527589821,30589900
2021-03-08,28.165029525756836,28.591400090441283,28.14863342481361,28.271622948886215,24352300
2021-03-09,28.247026443481445,28.575001644493188,28.238825264952087,28.320821411079887,25167100
2021-03-10,28.640602111816406,28.812789348280184,28.304425690601327,28.402817950318692,33501800
2021-03-11,28.4602108001709,28.796387187182283,28.419214290112578,28.755390677123962,24557900
2021-03-12,28.648801803588867,28.681600267983452,28.296226130931377,28.33722577534147,16342400
2021-03-15,29.03416633605957,29.050565562831956,28.665191553262652,28.70618805627727,21896100
2021-03-16,29.378543853759766,29.40314113001133,28.952173341014095,29.083364027410248,25022400
2021-03-17,29.34575843811035,29.485147235907945,28.796395044367053,29.37855690623946,42540100
2021-03-18,29.3293514251709,29.493340594488348,29.124365745482393,29.132563796423305,24729800
2021-03-19,29.13256072998047,29.370344844070367,29.083366173846642,29.31294911002562,48348900
2021-03-22,29.51793670654297,29.526134757159323,28.99317388776884,29.09156613433071,25427500
2021-03-23,28.993173599243164,29.46054067555244,28.960375141437893,29.37034648050449,27970500
2021-03-24,29.19816017150879,29.460541586396925,29.00137254642609,29.09156674426261,22883400
2021-03-25,29.247356414794922,29.345751796914527,28.90298196087641,29.230960312275023,24875300
2021-03-26,29.72292137145996,29.755719828480807,29.222755849307628,29.255554306328474,27944500
2021-03-29,30.02630043029785,30.124695805132113,29.435943820457986,29.54253411811206,27004800
2021-03-30,29.608129501342773,30.0345000533779,29.534334537955292,30.00170159679836,26303300
2021-03-31,29.706525802612305,29.870514980085982,29.550737804320683,29.640932008322874,26582700
2021-04-01,29.7639217376709,29.88691440352839,29.5343387644259,29.7639217376709,21319900
2021-04-05,29.747522354125977,29.985306505383708,29.599932406988998,29.87871307071069,22096900
2021-04-06,29.55893325805664,29.84591507537422,29.51793674924931,29.73112047174731,20722900
2021-04-07,29.44413948059082,29.714722047667184,29.32114683595013,29.54253171960364,21933800
2021-04-08,29.485139846801758,29.640930967456043,29.411344875921646,29.485139846801758,18129400
2021-04-09,30.009904861450195,30.182095224495544,29.435947410744102,29.435947410744102,31686700
2021-04-12,30.313282012939453,30.36247657214119,29.78851919590016,29.91150872173762,29944900
2021-04-13,30.469074249267578,30.870847596543584,30.247689318462463,30.674059948772296,33967400
2021-04-14,30.477262496948242,30.649452806294807,30.305075315434223,30.477262496948246,23842900
2021-04-15,30.8298397064209,30.944634294812545,30.551059104563752,30.551059104563752,24945800
2021-04-16,31.625192642211914,31.73178607895984,31.00203750826281,31.051232073043796,52829500
2021-04-19,31.920364379882812,31.94496165598354,31.42840009087219,31.649781831444102,30905100
2021-04-20,32.00236129760742,32.17455163486016,31.772778351714514,31.772778351714514,26459400
2021-04-21,32.41233444213867,32.52712592149882,32.084359233657274,32.09255728454019,29365000
2021-04-22,31.682586669921875,32.38773792002641,31.584194417856892,32.371338690043366,33373600
2021-04-23,31.698986053466797,31.838377945081316,31.51039959949812,31.674388772289717,24375000
2021-04-26,31.71538734436035,31.764585037744638,31.55959934039372,31.75638385826383,19773400
2021-04-27,31.526790618896484,31.65798129739652,31.44479448993865,31.575985168438688,19061500
2021-04-28,31.821979522705078,31.92856982906671,31.58419537251363,31.600594602992356,21963300
2021-04-29,31.649784088134766,31.977762389415776,31.412003103930566,31.96956433940855,23569400
2021-04-30,31.69078826904297,31.89577395479918,31.559597555272333,31.56779560645591,28413200
2021-05-03,32.658321380615234,32.66651943190539,31.944968932869653,32.01056585452444,46638600
2021-05-04,32.75670623779297,32.937091475940335,32.330335726824565,32.79770274065225,52802200
2021-05-05,32.77310562133789,33.691440426677666,31.920364595320322,32.94529281087047,76627500
2021-05-06,32.4501838684082,32.483305509368975,31.431717098765997,31.86228895529542,54944900
2021-05-07,32.773109436035156,33.01323339464953,32.33425566618202,32.33425566618202,33807800
2021-05-10,33.00496292114258,33.3527307028969,32.93871963395864,32.9801232677755,30831900
2021-05-11,32.582664489746094,33.17884134148869,32.48330273400675,32.85591326634587,30568600
2021-05-12,32.864192962646484,33.05463764893802,32.54954686807091,32.65718745685307,26208600
2021-05-13,33.203678131103516,33.35272233120278,32.7068662365413,32.7068662365413,25415000
2021-05-14,33.1374397277832,33.38584568787225,33.054635635318085,33.31960557255331,18041100
2021-05-17,33.21196365356445,33.45209079690608,33.129159556557,33.17884201476147,18095000
2021-05-18,33.16228485107422,33.41069085217348,32.98012213488339,33.269928609723586,15805500
2021-05-19,32.98011779785156,33.03807908519743,32.648907734172354,33.03807908519743,20209500
2021-05-20,33.220237731933594,33.327881463318676,32.88903086724141,32.89730969643124,18621100
2021-05-21,33.07947540283203,33.61768774046174,33.04635376888941,33.29475970615334,21144800
2021-05-24,32.96355438232422,33.23679997848125,32.938711576380484,33.18712068389979,16922300
2021-05-25,32.56610870361328,33.00495937881808,32.49158659285648,32.971837738780955,25916300
2021-05-26,32.22661590576172,32.54126516172443,32.11069332689476,32.53298633122824,28036500
2021-05-27,32.0030517578125,32.441902409708554,31.961648130638455,32.26801854672936,38471200
2021-05-28,32.06929397583008,32.30942113109028,32.027893504598126,32.08585479605355,16154100
2021-06-01,31.878847122192383,32.2928581237793,31.862286303090514,32.24317566647369,23642400
2021-06-02,32.11897277832031,32.23489534802821,31.911967287083886,31.99476822011721,19629000
2021-06-03,32.26801300048828,32.3259742781856,31.98648544082155,32.09412600874358,17376300
2021-06-04,32.41706466674805,32.70687112208999,32.309420915340986,32.33426056618359,19375300
2021-06-07,32.284576416015625,32.78966713966394,32.26801559838983,32.35909851600521,24110700
2021-06-08,32.16865158081055,32.38393905723699,31.862284342907014,32.35081742107091,18880300
2021-06-09,32.96355438232422,32.988394029614945,32.276294659852674,32.2928554775975,29824000
2021-06-10,33.683937072753906,33.7170587126597,33.029798898554944,33.03808088785811,42613700
2021-06-11,33.24508285522461,33.67565149348577,33.07947783200326,33.6673726637186,21386900
2021-06-14,32.81451416015625,33.17884271875949,32.6075086512253,33.145721079253725,23408300
2021-06-15,32.7813835144043,32.98838896646326,32.61577852102661,32.880745246969894,20206900
2021-06-16,32.541263580322266,32.98839621306847,32.52470276148131,32.806230364471155,19177500
2021-06-17,32.69031524658203,32.78139819165304,32.35082627955168,32.516431347075894,19580100
2021-06-18,32.135536193847656,32.65718779969301,32.044453264957816,32.54126522061627,37775900
2021-06-21,32.640625,32.6903074560134,32.19349553049213,32.19349553049213,19488100
2021-06-22,32.79795455932617,32.8641946821461,32.508144940860156,32.632349514296095,15975900
2021-06-23,32.33426284790039,32.83935684169919,32.27630155274188,32.81451718910374,22025400
2021-06-24,32.4501838684082,32.58266727359776,32.35910409374638,32.408783396534005,13436500
2021-06-25,32.27629852294922,32.632348250445354,32.2017764135046,32.39222110238454,22774300
2021-06-28,32.392215728759766,32.46673782584173,32.210053059289415,32.30113281469816,19225700
2021-06-29,32.37565612792969,32.52470032769227,32.276294380972296,32.400498933658774,14516600
2021-06-30,32.42533874511719,32.516421663061955,32.143811161766536,32.4087779274315,21248100
2021-07-01,32.756553649902344,32.814514941090124,32.38394309322842,32.43362239501596,20035900
2021-07-02,32.897315979003906,32.980120079980146,32.60750952222078,32.67374964434829,16592700
2021-07-06,32.53298568725586,32.831074117672316,32.325980183761466,32.6903087327964,18931900
2021-07-07,32.582664489746094,32.590946478605446,32.26801840346263,32.47502390380066,17665200
2021-07-08,32.49985885620117,32.55782013522701,32.23489210675367,32.29285338577951,23021200
2021-07-09,32.79795455932617,33.20368360306368,32.67374998589023,32.73171127785274,21578700
2021-07-12,32.92216110229492,33.32789336788564,32.78967767736502,32.83936014620898,24513000
2021-07-13,32.83107376098633,32.95527516654162,32.73170884615816,32.930435517161214,12222000
2021-07-14,33.07947540283203,33.14571551206441,32.83934829472732,32.88903074564126,15888600
2021-07-15,33.19540023803711,33.27820116991559,33.00495556779414,33.07947766994601,20250800
2021-07-16,33.41067886352539,33.41067886352539,33.06291121850552,33.236795041015455,24270400
2021-07-19,33.24508285522461,33.41068471979286,32.85591152445241,33.178839582474836,29818400
2021-07-20,33.99029541015625,34.53678969033013,33.2864781197658,33.32787857943831,48804100
2021-07-21,33.96546173095703,34.147627575890404,33.55145074421985,34.147627575890404,27530200
2021-07-22,34.33807373046875,34.40431384870152,33.86610143794209,34.04826413207217,18913300
2021-07-23,34.51195526123047,34.636159817668684,34.29666778455797,34.329789420761905,21609200
2021-07-26,34.61959457397461,34.72723513989756,34.27182375559669,34.46226840144423,23720000
2021-07-27,34.8597297668457,34.94253387351134,34.4291610467992,34.627884585489326,32544100
2021-07-28,35.97755813598633,36.21768528477049,34.98393105994939,35.066732000180224,53822400
2021-07-29,35.7519645690918,36.178079117622566,35.60992426140722,36.11959286953524,29015000
2021-07-30,35.7686767578125,36.08617263471859,35.66841188243643,35.827163008151075,24763300
2021-08-02,36.72952651977539,36.879920653538164,36.136306985078775,36.17808242506582,43066900
2021-08-03,38.16661834716797,38.31701245627745,36.821428364167176,36.90497923044523,45643300
2021-08-04,37.7572135925293,38.26688219258551,37.60681947489758,37.89089689850622,43391200
2021-08-05,37.64860153198242,37.71544159743734,37.347813269280984,37.598469092444944,23505400
2021-08-06,37.656959533691406,37.857486126885064,37.28933116464212,37.67367034872939,20413000
2021-08-09,38.41727828979492,38.459053727453814,37.69037547529316,37.69037547529316,32374300
2021-08-10,40.26377487182617,40.58127389431349,38.3420763010557,38.601089080882346,81189400
2021-08-11,38.692996978759766,40.17187023148553,38.651218359169626,39.92121126298939,50878200
2021-08-12,39.47003936767578,39.603722687993205,38.718068698851674,38.8517520191691,29676400
2021-08-13,40.5060920715332,40.52280288818538,39.53688701654339,39.61208409784701,35379200
2021-08-16,40.8653564453125,40.91548888273624,39.69562507018452,40.29720157022309,38045800
2021-08-17,42.12699508666992,42.18548452754177,40.69825399888942,40.7567402524995,68817000
2021-08-18,41.19956588745117,43.33014505302247,41.082590201358016,41.96824412963689,88598000
2021-08-19,40.77345275878906,41.74265767104531,40.322270337412384,40.522796920444875,57741600
2021-08-20,40.70661163330078,41.550487010862696,40.65647919202768,40.92384583762721,35157500
2021-08-23,41.71758270263672,42.91237852942109,41.44185911771981,42.01837090899658,88652400
2021-08-24,40.42253494262695,41.81785445167931,40.305562431360514,41.558844801664165,52624100
2021-08-25,39.69562530517578,40.338977246578544,39.211024489590514,40.13845387021968,51036800
2021-08-26,39.587013244628906,40.23871905532377,39.5201699885259,39.85437989451715,29029300
2021-08-27,38.935302734375,39.68727340001686,38.8768164811875,39.57865470669932,32924500
2021-08-30,39.068992614746094,39.403202563878054,38.56768087831044,38.60110251067609,25774400
2021-08-31,38.49247360229492,39.386481314044744,38.37550110726394,39.035563828951815,34547800
2021-09-01,38.467411041259766,38.65122360591122,37.949385410825045,38.59273735525917,32900100
2021-09-02,39.13582992553711,39.16089455236699,38.54261038397667,38.83504165453131,26106300
2021-09-03,39.13582992553711,39.29457787422937,38.71806914630945,39.185962366458675,20817200
2021-09-07,39.060630798339844,39.68727193414209,38.88517204525801,39.26115736419168,26236900
2021-09-08,38.860103607177734,39.09405179478395,38.64286941932366,38.860103607177734,15839600
2021-09-09,38.45905685424805,39.03556877750164,38.30866271663944,38.82668838496323,21695300
2021-09-10,38.0914306640625,38.72642569087964,38.02458740478595,38.659585618865115,20801500
2021-09-13,37.24755096435547,38.2919528663987,36.93005189370106,38.21675580196112,37086200
2021-09-14,37.35616683959961,37.81570304362565,37.22248352229637,37.322745213458376,24100200
2021-09-15,37.40629577636719,37.907607372499875,37.15563997830085,37.230837036446886,28674600
2021-09-16,37.155643463134766,37.59011504125424,36.78801195004661,37.498207162982204,22424200
2021-09-17,36.671043395996094,37.14729046446913,36.18644251371741,36.90498842969877,56370500
2021-09-20,36.9300537109375,37.306039051626705,36.25328009769694,36.25328009769694,41873000
2021-09-21,36.696102142333984,37.372875693539065,36.63761589328359,36.97182576265286,23645600
2021-09-22,36.72116470336914,37.08879295729767,36.62090303179974,36.7545863229793,22616700
2021-09-23,36.921695709228516,37.364524292814984,36.88827726994377,36.99689277532722,19719200
2021-09-24,36.71281433105469,37.10551046419827,36.6041988286095,36.821433020761525,16150700
2021-09-27,36.40366744995117,36.87156058531018,36.35353501811446,36.69609866751228,19955900
2021-09-28,35.96084213256836,36.16136548543976,35.451173564189936,35.98590675486198,28512200
2021-09-29,36.37024688720703,36.50393018873429,35.99426479290378,36.111237283332464,18037200
2021-09-30,35.9357795715332,36.804722726917426,35.902361132681264,36.58748853170222,21103300
2021-10-01,35.86893844604492,36.01097557193575,34.841247377898824,35.52637475666289,38483000
2021-10-04,35.44281768798828,36.2198528763172,35.267358951852415,35.868935404045466,28906500
2021-10-05,35.35927200317383,35.75196815450906,35.325850375983215,35.53473076503186,19342600
2021-10-06,35.108612060546875,35.259006178023114,34.83288844941996,35.142033683821914,30483800
2021-10-07,35.71018981933594,35.89400237946012,35.267361263112306,35.52637407195022,19778300
2021-10-08,35.4678840637207,35.85222314273758,35.37597619976858,35.701829035772505,12778600
2021-10-11,35.14203643798828,35.60992645146277,35.10025781198948,35.4678893223042,11984200
2021-10-12,34.96657943725586,35.267367738290154,34.80783147271537,35.22559229364919,16222300
2021-10-13,34.60729217529297,35.01669903194991,34.20624231685444,34.88301574580374,28205700
2021-10-14,34.81617736816406,35.05847935413954,34.690851062745345,34.72427268576156,17590300
2021-10-15,34.66579055786133,35.11696977314064,34.573882677277574,35.00835426632509,23550300
