Date,equity_strategy,equity_benchmark,daily_ret_strategy,daily_ret_benchmark
2021-02-18,149402.62163600998,116421.04498501158,-0.02287432611387473,-0.004256036516289585
2021-02-19,151718.3024341172,116215.45733228096,0.01549959948995365,-0.0017658976756057543
2021-02-22,151285.19258286967,115321.54912320647,-0.0028546974511240056,-0.00769181853768941
2021-02-23,150343.6377482151,115461.6133390803,-0.00622370781025938,0.0012145537147110197
2021-02-24,151340.45761970794,116733.91092105725,0.006630276388298245,0.011019225742503247
2021-02-25,149165.4132095295,113921.12973446799,-0.01437186357427259,-0.024095664784943516
2021-02-26,150677.23999719313,113334.12109970908,0.010135236816191414,-0.005152763461239607
2021-03-01,154042.48046952608,116081.35947813721,0.022334099512279607,0.02424017014268065
2021-03-02,152670.06602964373,115175.55728821125,-0.008909324464908695,-0.00780316662380709
2021-03-03,149035.39232947666,113649.98958792406,-0.023807376224369483,-0.013245585575676011
2021-03-04,144992.4285921521,112243.59415180337,-0.02712754114396312,-0.012374795996199062
2021-03-05,146932.109009228,114308.48802126983,0.013377804868225132,0.018396540890109225
2021-03-08,147808.59873552306,113739.37847170109,0.005965270165965022,-0.004978716448973186
2021-03-09,149216.4111171809,115363.28459836036,0.009524563480754304,0.01427743098722245
2021-03-10,148897.1215917658,116081.35947813721,-0.002139774861388088,0.006224466321991695
2021-03-11,154148.06344320596,117258.35024286788,0.03526556991368025,0.010139360617605009
2021-03-12,155230.2747755553,117416.25543001891,0.007020596355062774,0.0013466434315676512
2021-03-15,158587.624988932,118116.46996721423,0.02162819216954317,0.005963522977554536
2021-03-16,154279.40392548568,117967.47558004965,-0.02716618691872705,-0.0012614192348106013
2021-03-17,155419.01259677645,118369.75945682879,0.007386654616848215,0.00341012533158902
2021-03-18,151726.9869620381,116647.52458944957,-0.023755302347191115,-0.014549618714122081
2021-03-19,153700.16789525538,116431.67983108238,0.013004811950236343,-0.0018504015333962176
2021-03-22,152497.02714888882,117361.39589618935,-0.007827842759329247,0.007985078171643512
2021-03-23,146000.64164525864,116437.65587846459,-0.042600079654585704,-0.007870901761783955
2021-03-24,143397.0518619837,115845.76567501748,-0.01783272836294068,-0.00508332290771063
2021-03-25,146970.77256199013,116497.45509489533,0.024921856158145246,0.005625491929554416
2021-03-26,149910.90494139938,118374.79599595156,0.020004878032257218,0.01611486619623581
2021-03-29,145158.0281724548,118315.0258364773,-0.03170467665979673,-0.0005049230198994614
2021-03-30,148479.13945226136,118001.13322130279,0.022879280750913302,-0.0026530241020134016
2021-03-31,150293.73710530868,118479.41072492278,0.012221229593203053,0.004053160258410626
2021-04-01,152010.67723195395,119758.88537514966,0.01142389669532426,0.010799130772159993
2021-04-05,154003.82010591496,121477.81743514261,0.01311186102354939,0.014353273701640745
2021-04-06,154444.4794644374,121406.06612394746,0.0028613534275927525,-0.0005906536082891378
2021-04-07,154650.82040885548,121546.57587982061,0.0013360202004861464,0.0011573536673998852
2021-04-08,155138.38951314622,122123.52112198612,0.003152709458648607,0.004746700908596413
2021-04-09,156943.8637342343,123011.3854841133,0.011637830112546573,0.007270215876270969
2021-04-12,157236.27009129903,123056.21068230597,0.0018631270449661064,0.0003643987750909794
2021-04-13,156919.58214881553,123420.90454305534,-0.002014089639111756,0.0029636363636362795
2021-04-14,158223.40277402336,122999.42370369674,0.008308845890064361,-0.003414987444137374
2021-04-15,160108.98329594184,124320.7306855991,0.01191720370602518,0.010742383517872156
2021-04-16,160080.3503426675,124736.27422018415,-0.00017883414587317606,0.003342512003375653
2021-04-19,158791.73281643607,124123.42426546456,-0.008049817004229616,-0.004913165464905389
2021-04-20,156502.8957634683,123214.68732293436,-0.014414081969957837,-0.007321236486246607
2021-04-21,158554.73756447306,124380.52021637768,0.013110567641546006,0.009461801338567444
2021-04-22,158173.91526311866,123244.53850288897,-0.0024018348943976274,-0.009133115953466997
2021-04-23,160138.2383555579,124580.81950302942,0.012418754945602893,0.010842516969700178
2021-04-26,161123.2843601983,124840.8889491554,0.006151222935607106,0.0020875560713393693
2021-04-27,162616.59625372343,124813.99189310937,0.009268132160133455,-0.00021545069305761722
2021-04-28,163455.60154472274,124778.12592316396,0.0051594075286770635,-0.00028735536297996855
2021-04-29,164383.66611174025,125573.29859412783,0.005677777685481163,0.006372692850456163
2021-04-30,161984.50389183557,124748.23600060074,-0.014594894229173802,-0.006570366493228841
2021-05-03,162702.7089448188,125017.26467497397,0.004433788638589845,0.0021565729744821294
2021-05-04,162097.6280432706,124245.99619353893,-0.003718935630957487,-0.0061692957643907365
2021-05-05,163020.44417723414,124284.88408695803,0.005692965067429532,0.00031299111931559764
2021-05-06,161799.4315309452,125277.36317805645,-0.00748993570991293,0.007985517292706357
2021-05-07,164909.6239734326,126189.13172971245,0.01922251773729223,0.007277999221296794
2021-05-10,161844.74199173116,124939.54700204877,-0.018585222061965247,-0.009902475043097936
2021-05-11,160516.62082434836,123824.48629722385,-0.00820614343745987,-0.00892480188684075
2021-05-12,155271.42616241652,121193.82442818354,-0.03267695666027979,-0.02124508607066422
2021-05-13,157588.95942352834,122649.6457472725,0.014925690569027306,0.012012339126665994
2021-05-14,161165.6751605746,124533.00143831958,0.022696486797870407,0.015355573834496372
2021-05-17,161364.54176414895,124216.09658532358,0.00123392653786988,-0.002544745965614381
2021-05-18,158867.04528921706,123145.89982129997,-0.015477356100835693,-0.008615604526652443
2021-05-19,156690.03068082823,122823.0286065739,-0.013703374443866405,-0.002621859235220958
2021-05-20,156797.45857157145,124144.36464543272,0.0006856076948637194,0.010758048013058907
2021-05-21,156014.33159481268,124042.71372602221,-0.004994513201253829,-0.0008188121925699621
2021-05-24,157606.59404888583,125307.23372931534,0.010205872997670753,0.010194230401038507
2021-05-25,157082.19525036964,125029.2167697384,-0.003327264329775004,-0.0022186824439640596
2021-05-26,160073.44862912834,125277.36317805642,0.019042599793000183,0.001984707372637784
2021-05-27,161024.79778975138,125343.12875621722,0.005943204002727572,0.0005249597891625601
2021-05-28,161390.31778374544,125567.3225467456,0.0022699608942921196,0.0017886404524369848
2021-06-01,162103.6259817615,125456.72208473999,0.004419770701312119,-0.0008808060868259471
2021-06-02,163025.92285050702,125654.00913357019,0.0056895511322447145,0.0015725506417818558
2021-06-03,163396.27975153955,125187.67403906243,0.002271766934710891,-0.0037112631560528575
2021-06-04,164698.5960264765,126332.63435210273,0.007970293307272787,0.009145950844034578
2021-06-07,165653.9920133989,126210.05273837624,0.005800875113524673,-0.0009703083795818968
2021-06-08,165677.740882094,126236.94979442225,0.00014336430053045728,0.00021311342054319837
2021-06-09,164577.92434630694,126048.61228818711,-0.006638287858896698,-0.0014919364460393991
2021-06-10,163826.54544550093,126634.55550120852,-0.004565490200404779,0.0046485494951880035
2021-06-11,166351.4424509906,126843.81401610747,0.01541201396039708,0.0016524598208658148
2021-06-14,165468.96809256563,127127.79733741446,-0.005304879509445544,0.002238842497048532
2021-06-15,165800.2444904244,126894.63463298666,0.0020020454691750036,-0.0018340812104921111
2021-06-16,164161.9914925031,126186.12917754309,-0.00988088409010721,-0.005583415386259394
2021-06-17,161892.13808631393,126144.27747456329,-0.013826911976106252,-0.0003316664299995997
2021-06-18,158483.1565238621,124442.54713280505,-0.021057116193216992,-0.0134903491131525
2021-06-21,161736.2677745879,126224.06787705056,0.02052654251769663,0.014316009960357645
2021-06-22,162004.45657022594,126898.87694863237,0.0016581858808055391,0.005346120458097792
2021-06-23,162190.174563667,126745.94050103902,0.001146375830473337,-0.001205183617623895
2021-06-24,163890.98056747715,127495.71652033285,0.010486492220541349,0.005915582119079277
2021-06-25,165663.74302656006,127948.59824399152,0.0108167176311024,0.0035521328560590426
2021-06-28,164960.95576816934,128206.51747533817,-0.0042422514761002615,0.002015803493640611
2021-06-29,163325.15058410692,128275.52774697231,-0.009916317327606356,0.0005382742858404121
2021-06-30,164468.06114495956,128383.4743402863,0.006997762174197967,0.0008415213346610884
2021-07-01,165360.56514263994,129094.28498094378,0.0054266098321286895,0.005536621004456066
2021-07-02,165771.35885130233,130081.03016596395,0.0024842301930209877,0.0076436008392302135
2021-07-06,163556.1356705143,129844.09005719406,-0.013363123739457717,-0.0018214808759400292
2021-07-07,163039.32009907972,130302.96719953924,-0.0031598666067516688,0.0035340625987909657
2021-07-08,162702.2420520865,129241.26475245923,-0.002067464748922975,-0.00814795295838644
2021-07-09,165518.80397633286,130620.87936035982,0.01731114389526786,0.010674722276534654
2021-07-12,165121.5457576818,131088.73510225659,-0.0024000790792799904,0.003581783740760347
2021-07-13,164001.90339366833,130641.86816858876,-0.006780716343684146,-0.003408888897426854
2021-07-14,162177.84073196922,130836.82097524863,-0.011122204218085395,0.0014922689746619255
2021-07-15,161357.4480041794,130389.93467027649,-0.005058599399813571,-0.0034156004528470563
2021-07-16,159103.29466115526,129367.21697313714,-0.01396993675163824,-0.007843532552766042
2021-07-19,157458.35482935605,127456.72208474006,-0.010338816900696365,-0.014767998671516458
2021-07-20,159924.04502772356,129283.23268326494,0.015659316401722193,0.014330437568530252
2021-07-21,161589.67831540888,130329.96111210686,0.010415152314316074,0.008096397399083743
2021-07-22,161772.11470186306,130602.88341864808,0.001129010146910931,0.002094087224551844
2021-07-23,162760.48869949777,131946.53520008165,0.006109668526348016,0.010288071337035465
2021-07-26,163970.78793361882,132270.42340828443,0.0074360752034582185,0.0024546927868294155
2021-07-27,162486.8896312488,131667.60778920175,-0.009049772347076724,-0.004557448321019897
2021-07-28,162942.37657023754,131613.6005927622,0.0028032227093669664,-0.00041017830692280377
2021-07-29,163801.40510189623,132159.46457714893,0.005271977429937685,0.004147473983906469
2021-07-30,163477.90514072243,131517.63515116912,-0.0019749522964870227,-0.004856477196191644
2021-08-02,166164.50542027235,131241.71029245856,0.016434026832172006,-0.0020980065402894654
2021-08-03,170260.2930194404,132309.42752952944,0.024648992206902254,0.008135502308614928
2021-08-04,169692.2681229275,131658.6098183459,-0.0033362147241696727,-0.004918906561199421
2021-08-05,169460.20143107173,132492.38949881622,-0.0013675737523151867,0.006332891419867925
2021-08-06,170464.06693024855,132711.31429457004,0.0059239012505550035,0.0016523575171520921
2021-08-09,169671.79544893498,132603.34832995172,-0.0046477330711446885,-0.0008135400149731353
2021-08-10,171681.91186825885,132768.29498622246,0.011847086394089932,0.0012439101904146987
2021-08-11,172322.1221500767,133098.23672702472,0.003729049116770659,0.0024850943580807527
2021-08-12,173963.38505402397,133497.11125424382,0.00952438887978579,0.0029968430613935837
2021-08-13,174616.32184094618,133740.04678170022,0.003753300079320958,0.0018197811561160293
2021-08-16,173408.54883944296,134054.97576165575,-0.006916724557990557,0.0023547844309459443
2021-08-17,171878.7124805832,133176.1965412539,-0.008822150748036101,-0.006555364434694955
2021-08-18,168923.52869933416,131718.6027478198,-0.01719342516940767,-0.010944852243040204
2021-08-19,168755.49277747647,131922.52446837904,-0.000994745510892086,0.001548161886819166
2021-08-20,169430.51261077708,132972.2554493903,0.003999987331913082,0.007957177784775338
2021-08-23,172301.8814470362,134141.9529180451,0.016947176703970425,0.008796552819997805
2021-08-24,171125.67265802744,134354.87260946023,-0.0068264419351122246,0.0015872714447895397
2021-08-25,172737.88216410787,134636.83162946595,0.009421201863160741,0.0020986140251519902
2021-08-26,172326.7565849929,133842.0076419798,-0.0023800545309708263,-0.005903466219953635
2021-08-27,175069.65294882396,135038.68933755008,0.015916833915911588,0.008941002280624222
2021-08-30,175548.80495885704,135632.53604273338,0.002736922144771278,0.004397604183634218
2021-08-31,174507.45919104607,135431.587817387,-0.005931944498596897,-0.0014815635776586067
2021-09-01,174660.76152189166,135503.56189858183,0.0008784858341084389,0.0005314423492683851
2021-09-02,175700.48472806156,135920.451738817,0.005952815029033347,0.0030765969129815662
2021-09-03,176411.04155070247,135887.472093215,0.004044136951247834,-0.00024263931718948584
2021-09-07,173201.0376288061,135401.6010383022,-0.018196162177149165,-0.0035755397273083966
2021-09-08,172586.76393054487,135236.65438203147,-0.003546593638646229,-0.0012182031453532582
2021-09-09,172394.01602511894,134657.81075204274,-0.0011168174258339503,-0.004280227373516188
2021-09-10,171775.23599509968,133596.0889336584,-0.0035893358962593705,-0.00788459141326292
2021-09-13,169113.13906204296,133938.00214052942,-0.015497559456897793,0.002559305512609633
2021-09-14,169020.81830284913,133215.18129119457,-0.0005459112148581838,-0.005396682329011027
2021-09-15,171700.90989319157,134327.8883825448,0.015856576824402148,0.008352704853645587
2021-09-16,171725.55135786172,134114.96869112967,0.00014351388519424544,-0.0015850743578188498
2021-09-17,169316.4141739722,132808.5194996395,-0.014028996645170528,-0.00974126306884493
2021-09-20,166925.16836801494,130594.04041822675,-0.014122941462132884,-0.01667422458857215
2021-09-21,166949.7770255718,130470.65489537104,0.0001474232903129112,-0.0009448020940356905
2021-09-22,167998.54383825077,131743.39801734732,0.006281929999333511,0.009755014435981257
2021-09-23,170410.93346074675,133344.08763578103,0.014359586502241693,0.01215005565761218
2021-09-24,169813.18341441182,133563.73885544678,-0.0035076977409588296,0.0016472512847041099
2021-09-27,168429.25574323736,133181.62050646302,-0.00814970689170282,-0.0028609437880239286
2021-09-28,164994.4742189814,130497.76503576453,-0.020393022038238562,-0.020151845731357865
2021-09-29,165533.8274542789,130717.39688412596,0.0032689169613137857,0.0016830314933073964
2021-09-30,163772.10603731137,129119.74856047021,-0.010642667085397545,-0.0122221552887255
2021-10-01,165876.09707938612,130654.22706074383,0.01284706591973255,0.011884150313032693
2021-10-04,166008.78974049917,128969.2916398296,0.000799950465735417,-0.012896141661998262
2021-10-05,168131.6744589134,130311.22906083101,0.012787785042784088,0.010405092591723397
2021-10-06,168445.27291456453,130852.80230131123,0.0018651955775753652,0.004155998254205651
2021-10-07,170942.44613139454,131984.1252161114,0.014824834046228122,0.00864576757168023
2021-10-08,169473.8639021211,131743.39801734727,-0.008591091694947465,-0.0018239102495845039
2021-10-11,168090.6021952032,130789.61310662476,-0.008162094585374178,-0.007239716942756491
2021-10-12,168196.35794728238,130467.66202885381,0.0006291592194808894,-0.0024615951536494096
2021-10-13,169544.41074406487,130937.03841813953,0.008014756164964047,0.0035976454393880086
2021-10-14,171368.41048150815,133139.46854826625,0.010758241627892486,0.016820528070089713
2021-10-15,171266.20713037418,134153.45947281018,-0.0005963955133085015,0.007616005498597422
2021-10-18,174233.52420562127,134550.60995394498,0.0173257592666152,0.0029604192295560328
2021-10-19,175666.86278939957,135588.66003845228,0.008226537288465376,0.0077149414994299725
2021-10-20,176680.31305557722,136121.19656546798,0.005769160159663408,0.003927588980263463
2021-10-21,177079.29031228754,136476.24351666681,0.002258187399661252,0.002608314944014367
2021-10-22,178869.19730317043,136334.83299514288,0.010107940842355338,-0.0010361548492260342
2021-10-25,180023.25231533888,137065.97381968243,0.006451949410900529,0.005362832142579599
2021-10-26,178411.5888158738,137189.3302855817,-0.008952529624573094,0.0008999787654193625
2021-10-27,175793.4854433403,136581.5556125935,-0.014674514082352897,-0.004430189080469993
2021-10-28,178001.04837330454,137899.42418797937,0.01255770613112823,0.009648949812256724
2021-10-29,179992.03347943796,138179.22330755362,0.011185243706868181,0.0020290086142260577
2021-11-01,179629.93241604342,138416.94795414837,-0.0020117616118600218,0.0017204080389541243
2021-11-02,180274.96542579765,138976.55587894897,0.003590899362252544,0.004042914780825635
2021-11-03,181383.03805677785,139825.05775070123,0.0061465696491078475,0.006105359759320361
2021-11-04,182624.0695405571,140483.97266708984,0.006842048170958443,0.004712423702791568
2021-11-05,183225.848210692,140971.37405504382,0.003295177200074733,0.003469444796446508
2021-11-08,185005.84276531287,141091.7570257302,0.009714756798800881,0.0008539533043026015
2021-11-09,185111.19368658794,140625.40255991815,0.0005694464547731709,-0.0033053275091543544
2021-11-10,181359.91164216865,139494.07964511798,-0.02026502001154288,-0.008044939919856442
2021-11-11,182236.2826297495,139539.19541287542,0.004832219974334747,0.0003234242476255478
2021-11-12,183132.682382233,140592.30668649022,0.004918887389207301,0.00754706425315721
2021-11-15,182893.62159914032,140640.42500641703,-0.0013053966118058294,0.00034225428873635444
2021-11-16,183446.85072223295,141197.07880730907,0.003024868326492034,0.00395799288054377
2021-11-17,181792.25319009443,140854.08080739624,-0.009019492706603162,-0.0024292145617326177
2021-11-18,182667.23041277792,141332.46485319003,0.004813061103151297,0.0033963094505433666
2021-11-19,181196.9758170996,141079.72744574852,-0.008048814187175068,-0.001788247362019879
2021-11-22,180897.71561023206,140682.5672789616,-0.001651573959874432,-0.0028151469667366813
2021-11-23,181574.76584994642,140869.11293954728,0.00374272409925361,0.001326004096980915
2021-11-24,182617.34374073448,141245.18744158366,0.005741865539012387,0.002669673246241011
2021-11-26,178329.73086770266,138094.98719072528,-0.02347867286427619,-0.022303062553272857
2021-11-29,182266.179438968,139788.95932510402,0.0220739893012325,0.012266717053524667
2021-11-30,176080.26014897673,137068.99574315615,-0.03393893101304983,-0.019457642399512642
2021-12-01,170024.06997669145,135546.52745155987,-0.03439448673668076,-0.011107313388719176
2021-12-02,172913.22484929537,137622.59856361803,0.016992622709243437,0.015316298772759529
2021-12-03,170706.0561690247,136425.10327326637,-0.012764603067199487,-0.008701298353976927
2021-12-06,168805.45034077455,138040.8347095033,-0.011133792619333099,0.011843358718230501
2021-12-07,176599.40009595192,140896.1940229843,0.04617119731290303,0.020684888783017552
2021-12-08,178025.90912404988,141269.28534415568,0.008077655005186278,0.0026479872203681865
2021-12-09,175883.6122810804,140315.50043343316,-0.012033623945583811,-0.006751537734468793
2021-12-10,179476.11642290305,141636.33281837974,0.020425462584208694,0.009413303454475885
2021-12-13,177262.14037962514,140381.67280898467,-0.012335769724708501,-0.008858320350640048
2021-12-14,174076.56195370684,139415.8486326283,-0.017971002827202962,-0.006879987658150677
2021-12-15,177184.7018463116,141594.2292884438,0.017855016538247944,0.01562505753241661
2021-12-16,172046.51367348287,140345.58406903956,-0.028999050816957958,-0.008818475340973131
2021-12-17,171318.09288019434,138851.89185000822,-0.004233859656528572,-0.010642958443897732
2021-12-20,168510.31190397206,137375.42072051586,-0.01638928457011129,-0.010633424649966305
2021-12-21,173579.38817982815,139815.0912146294,0.03008169778206081,0.017759148480257947
2021-12-22,176467.15666213445,141213.0504477195,0.016636586363091593,0.009998629053169061
2021-12-23,174388.9862490581,142091.69406899114,-0.011776528008864867,0.006222113455419898
2021-12-27,180270.63286858378,144102.59042767022,0.03372716790225307,0.01415210348398488
2021-12-28,180574.30182071065,143984.82258306682,0.001684517035829345,-0.0008172500178788011
2021-12-29,182168.20389814308,144169.02431583,0.008826848900210496,0.0012793135377646703
2021-12-30,180656.80817160042,143770.47910078432,-0.008296704332594246,-0.0027644302715997826
2021-12-31,180502.68661449858,143408.10011090097,-0.000853117901626175,-0.0025205382367078366
2022-01-03,178539.19858635595,144238.43169920263,-0.010877888107760381,0.005789990855882943
2022-01-04,178307.35961270495,144190.13903753698,-0.001298532621892864,-0.00033481133354495984
2022-01-05,175199.90160382845,141421.36945435902,-0.017427536449567335,-0.01920221175774839
2022-01-06,177218.18112949704,141288.53073499593,0.01151986677613799,-0.0009393115048708101
2022-01-07,177561.6147333865,140729.9301180199,0.0019379140543064042,-0.00395361615037082
2022-01-10,178368.5557971876,140554.81352698203,0.004544569303521746,-0.0012443450436663284
2022-01-11,177986.09901355242,141835.0339724252,-0.0021441939804123502,0.009108335839365544
2022-01-12,178781.01336021838,142218.4889414069,0.004466159722987252,0.0027035278819493858
2022-01-13,177269.07673236972,140258.91685351927,-0.008456919442571447,-0.013778602926198591
2022-01-14,178471.3698656607,140316.29465691024,0.006782306059539787,0.00040908488870528004
2022-01-18,176523.73657640434,137831.3534246047,-0.010912861209741394,-0.01770956992829309
2022-01-19,175486.06534587633,136400.15303330435,-0.0058783665622149685,-0.010383707013972177
2022-01-20,173965.4541277516,134890.46011690603,-0.008665139395128946,-0.011068117467798455
