Date,equity_strategy,equity_benchmark,daily_ret_strategy,daily_ret_benchmark
2021-02-03,142067.59465359175,113778.07131758073,0.0168835367394637,0.0007861748410931124
2021-02-04,145864.67397338984,115071.27041166241,0.02672727252866245,0.011365978339288763
2021-02-05,148668.64028237227,115524.15209145652,0.019223066371052613,0.003935662465304857
2021-02-08,152011.737359566,116358.48377328945,0.022486901547253205,0.007222140710216429
2021-02-09,152850.10923616163,116281.00824917224,0.005515178572116242,-0.0006658347685947197
2021-02-10,155388.54321651263,116230.3426076349,0.016607341617459942,-0.00043571725340374456
2021-02-11,159337.85589242374,116418.06021395019,0.025415726244426572,0.0016150482060348637
2021-02-12,157622.94197151696,116993.13606954913,-0.010762752588214781,0.004939747789493243
2021-02-16,153501.28223351008,116891.82415777688,-0.026148856799993608,-0.0008659645785716874
2021-02-17,152900.29009586317,116918.67278296164,-0.003915225520609404,0.0002296877936349695
2021-02-18,149402.80755778257,116421.05308017747,-0.02287427012654977,-0.00425611829949446
2021-02-19,151718.48643850046,116215.43639040568,0.015499567368051623,-0.0017661469668220908
2021-02-22,151285.37559487938,115321.5670105169,-0.0028547005298306285,-0.007691485809905418
2021-02-23,150343.81492372238,115461.61184152214,-0.006223738860776458,0.0012143854322796965
2021-02-24,151340.63483492672,116733.88992896634,0.006630268838861745,0.011019057045474678
2021-02-25,149165.58888990528,113921.10901481326,-0.014371856886908422,-0.02409566678421038
2021-02-26,150677.430827053,113334.11980821242,0.010135326440896349,-0.005152593857952414
2021-03-01,154042.679126967,116081.3482349014,0.022334123175863203,0.02424008261005528
2021-03-02,152670.2594124044,115175.53644705706,-0.008909347216893057,-0.007803250062286771
2021-03-03,149035.5578033896,113649.96889453108,-0.023807528873036818,-0.013245586689559441
2021-03-04,144992.5997875731,112243.55422332649,-0.02712747263408121,-0.012374967497877254
2021-03-05,146932.2904963465,114308.47694974819,0.01337786005365263,0.01839680452663872
2021-03-08,147808.76268571214,113739.36745530143,0.005965143443996324,-0.004978716448973186
2021-03-09,149216.57794516013,115363.29279597726,0.009524572385748432,0.014277601300306308
2021-03-10,148897.30223231373,116081.34823490144,-0.002139679901811904,0.006224297361155262
2021-03-11,154148.25170209244,117258.33888563288,0.03526557829493796,0.010139360617605009
2021-03-12,155230.44299780103,117416.25374314097,0.007020457797990543,0.0013467260325263908
2021-03-15,158587.82503356674,118116.45852686475,0.021628373732163336,0.005963439995756659
2021-03-16,154279.5807226407,117967.4835254337,-0.027166299241534936,-0.001261255233089953
2021-03-17,155419.18011877817,118369.73830629536,0.007386586032964589,0.0034098784583713737
2021-03-18,151727.14942185296,116647.52297702825,-0.02375530931319807,-0.014549456253849846
2021-03-19,153700.33960824294,116431.63949696216,0.01300485901111748,-0.0018507335137207814
2021-03-22,152497.1975544191,117361.3748433225,-0.007827842520650462,0.007985246539318869
2021-03-23,146000.8017899304,116437.64460071921,-0.04260009933736944,-0.007870819882916935
2021-03-24,143397.19265648723,115845.75445460051,-0.017832841337332563,-0.00508332290771063
2021-03-25,146970.92685104994,116497.443811358,0.024921925794765636,0.005625491929554416
2021-03-26,149911.07471272652,118374.80390188398,0.020004962373656086,0.016115032477158397
2021-03-29,145158.1873266712,118315.0143768964,-0.03170471157760192,-0.0005050865810695138
2021-03-30,148479.28973130023,118001.11210647321,0.022879194524212856,-0.0026531059652601385
2021-03-31,150293.90838587217,118479.40893507139,0.01222135866797175,0.004053324753131138
2021-04-01,152010.83947468727,119758.89314702403,0.011423823541849485,0.010799211638993222
2021-04-05,154003.98535374235,121477.78629792231,0.013111866798070897,0.014352947874927802
2021-04-06,154444.64724310997,121406.04467932796,0.002861366790966119,-0.0005905739706056901
2021-04-07,154650.9932506583,121546.5544215918,0.0013360515319351452,0.0011573537597322492
2021-04-08,155138.56569595236,122123.48992222521,0.003152727538605732,0.004746621600084655
2021-04-09,156944.03852800457,123011.39294096181,0.011637807942550413,0.00727053427069646
2021-04-12,157236.45443254625,123056.20844916166,0.0018631858035784252,0.00036431997986841047
2021-04-13,156919.75405228938,123420.91196023927,-0.0020141663801808295,0.0029637148395345037
2021-04-14,158223.57287698178,122999.40210475017,0.008308825313720132,-0.0034152223378879354
2021-04-15,160109.16726287114,124320.74770128023,0.011917278516744064,0.010742699345845264
2021-04-16,160080.53171499763,124736.26213866351,-0.0001788501455790713,0.003342277496445556
2021-04-19,158791.91261232112,124123.42192895367,-0.008049817731557296,-0.004913087815863637
2021-04-20,156503.0461153281,123214.63664618449,-0.014414251074493548,-0.007321626077061993
2021-04-21,158554.91476581828,124380.51785496535,0.013110726605143397,0.009462197353458546
2021-04-22,158174.08726861005,123244.52656585265,-0.0024018649801598197,-0.009133193113388893
2021-04-23,160138.400448853,124580.79775091437,0.012418678774527498,0.010842438380804786
2021-04-26,161123.47225406228,124840.89622880459,0.006151377823484084,0.002087789471458157
2021-04-27,162616.79955509125,124813.97980406128,0.009268216977562898,-0.0002156058275485373
2021-04-28,163455.79380693016,124778.11383758973,0.0051593331939525375,-0.00028735536297996855
2021-04-29,164383.8641394468,125573.29611718717,0.00567780627961634,0.006372770473453748
2021-04-30,161984.69496852864,124748.2045466191,-0.014594918932450471,-0.006570597380816334
2021-05-03,162702.89150432043,125017.26225188881,0.004433730828282022,0.002156806234186348
2021-05-04,162097.82140314757,124245.99384515616,-0.003718865077187811,-0.006169295286427512
2021-05-05,163020.627760344,124284.84299220382,0.005692897962529427,0.0003126792731529271
2021-05-06,161799.59968111105,125277.33167282536,-0.007490021943897654,0.007985597090739427
2021-05-07,164909.807417372,126189.10013617064,0.019222592283237076,0.007278000346674585
2021-05-10,161844.92109792697,124939.55427214227,-0.01858522769169278,-0.009902169543011152
2021-05-11,160516.82377636965,123824.47430401582,-0.008205987018608538,-0.008924955548485491
2021-05-12,155271.59599451514,121193.81268977225,-0.03267712167767602,-0.02124508607066422
2021-05-13,157589.1462159327,122649.63386785543,0.0149257834736202,0.012012339126665994
2021-05-14,161165.8670509207,124532.97000518479,0.02269649224501201,0.015355415894339197
2021-05-17,161364.7278944102,124216.0748685343,0.0012338893286050977,-0.00254466858565483
2021-05-18,158867.2330742331,123145.89757946866,-0.015477327993335215,-0.008615449250012785
2021-05-19,156690.2167174353,122823.03608166598,-0.01370336925160997,-0.0026217803771686476
2021-05-20,156797.63760983542,124144.35262124239,0.0006855622172878313,0.01075788859915372
2021-05-21,156014.49370713596,124042.71139732863,-0.004994615445981368,-0.0008187341733043585
2021-05-24,157606.78863011222,125307.2506494472,0.010206070507559777,0.010194385771430392
2021-05-25,157082.38861499,125029.21434549558,-0.0033272679411858077,-0.002218836519918832
2021-05-26,160073.63523560387,125277.33167282536,0.019042533329089183,0.0019844748175745774
2021-05-27,161024.9869945083,125343.07787331389,0.005943213306202509,0.0005248052429807082
2021-05-28,161390.51383812964,125567.32007038378,0.0022700007647495604,0.0017890273709133542
2021-06-01,162103.81574968944,125456.71961909055,0.004419726380419406,-0.0008808060188848499
2021-06-02,163026.11796506698,125654.00664881224,0.005689577454498005,0.0015725505203760815
2021-06-03,163396.48998345854,125187.65222816964,0.0022718569454675064,-0.00371141703380784
2021-06-04,164698.8005617138,126332.60274466185,0.007970248188238958,0.009145874182586278
2021-06-07,165654.2129192204,126210.03082845939,0.005800967306671791,-0.0009702318604976057
2021-06-08,165677.9693781054,126236.93756755147,0.00014340992882943822,0.0002131901792232771
2021-06-09,164578.1402675698,126048.60007955805,-0.00663835460238881,-0.0014919364460393991
2021-06-10,163826.76124489092,126634.53355017582,-0.004565484951144333,0.004648472654578795
2021-06-11,166351.67505950728,126843.78235915552,0.015412096262112544,0.0016523834621839928
2021-06-14,165469.19075014887,127127.79470991054,-0.005304931910320177,0.0022390719156484273
2021-06-15,165800.45596870937,126894.61265676362,0.002001975213988436,-0.0018342334473668842
2021-06-16,164162.22310161998,126186.10726994342,-0.0098807500710285,-0.0055834158124320465
2021-06-17,161892.35488036604,126144.26525666844,-0.013826982714828602,-0.0003315896985827127
2021-06-18,158483.36612486583,124442.52539408265,-0.021057132426168912,-0.013490425895487435
2021-06-21,161736.49870508237,126224.05565142751,0.02052664995551307,0.014316088906932256
2021-06-22,162004.68022047175,126898.8743433009,0.0016581385001933964,0.005346197191895996
2021-06-23,162190.40175152832,126745.90885356675,0.001146396084383707,-0.0012054125028746476
2021-06-24,163891.21368677705,127495.70417154233,0.010486514102445759,0.005915735858913029
2021-06-25,165663.98394590008,127948.56648003399,0.010816749838164306,0.0035519809191559837
2021-06-28,164961.19012976965,128206.50505770193,-0.004242284891325212,0.0020159551979677115
2021-06-29,163325.37309751118,128275.51532265196,-0.009916375063562625,0.0005382742858404121
2021-06-30,164468.27805530268,128383.46190551062,0.006997718334365286,0.0008415213346610884
2021-07-01,165360.80401236244,129094.26279167022,0.005426736192614845,0.005536545561318107
2021-07-02,165771.6094237764,130081.02725242013,0.002484297375472662,0.007643751468199067
2021-07-06,163556.36397328056,129844.07748094821,-0.013363237880093332,-0.0018215551989153589
2021-07-07,163039.55329216662,130302.95457884815,-0.00315983229609071,0.0035340625987909657
2021-07-08,162702.4834305343,129241.2328632985,-0.002067411587102979,-0.008148101621956672
2021-07-09,165519.04106286494,130620.85702322563,0.017311091834275337,0.010674798818937292
2021-07-12,165121.77622247548,131088.73209110997,-0.0024001156473507186,0.0035819323081085486
2021-07-13,164002.12825374474,130641.85551507291,-0.006780740822592636,-0.003408962531779358
2021-07-14,162178.05316097,130836.79861719908,-0.011122264766909095,0.0014921948357025094
2021-07-15,161357.6475875188,130389.92204116202,-0.005058671980955,-0.00341552667720435
2021-07-16,159103.48839176405,129367.20444307954,-0.01396995574400706,-0.007843532552766042
2021-07-19,157458.57091147444,127456.71942537755,-0.010338663827654717,-0.014767923802068261
2021-07-20,159924.25539061023,129283.22984699297,0.01565925859013437,0.014330436479536024
2021-07-21,161589.90088418423,130329.94848880122,0.010415214937257106,0.008096321874438317
2021-07-22,161772.3251369027,130602.8707689081,0.0011289335021576283,0.002094087224551844
2021-07-23,162760.71423000816,131946.52242020026,0.006109753891891109,0.010288071337035465
2021-07-26,163971.00759605182,132270.4202826836,0.00743602884620719,0.0024547661927143416
2021-07-27,162487.10187476542,131667.58535068508,-0.009049805468915931,-0.004557594439559054
2021-07-28,162942.59360146947,131613.61690208135,0.002803248512950649,-0.0004098840915170987
2021-07-29,163801.62191129904,132159.45177664392,0.005271969046537876,0.004147252293572823
2021-07-30,163478.1136605493,131517.63209848068,-0.0019750002898317083,-0.004856403908575113
2021-08-02,166164.7240948807,131241.69758084402,0.016434067987289837,-0.0020980800310488323
2021-08-03,170260.5204973527,132309.43408580197,0.024649012747936287,0.008135649908827425
2021-08-04,169692.48602187156,131658.60675200316,-0.003336266527447727,-0.004918979045566485
2021-08-05,169460.42635717647,132492.36698041408,-0.0013675305850913923,0.006332743821157116
2021-08-06,170464.2819964288,132711.31112626602,0.0059238352034855545,0.001652503844876696
2021-08-09,169672.00933969242,132603.3451721049,-0.004647734102754508,-0.000813539955598741
2021-08-10,171682.11916862137,132768.2918123995,0.01184703261752854,0.001243910099556711
2021-08-11,172322.32776340033,133098.20446429108,0.003729034787543415,0.002484875322172231
2021-08-12,173963.60759808042,133497.098324179,0.009524475765749702,0.0029969890389840437
2021-08-13,174616.52455709077,133740.03382810554,0.003753181300532852,0.0018197811561160293
2021-08-16,173408.74356551218,134054.9337206045,-0.006916762286055809,0.0023545671665052836
2021-08-17,171878.92078248822,133176.2030135742,-0.008822062553298992,-0.006555004598798986
2021-08-18,168923.72268011188,131718.58030436392,-0.017193487653533367,-0.010945068835321425
2021-08-19,168755.6811623037,131922.52137647444,-0.0009947774956771665,0.0015483090664907273
2021-08-20,169430.7189729499,132972.24257016124,0.0040000893954910376,0.007957103781325747
2021-08-23,172302.09428006364,134141.930239872,0.016947194254497443,0.008796479980350824
2021-08-24,171125.8743249896,134354.85959631568,-0.006826498308036692,0.0015873437638993515
2021-08-25,172738.0948483006,134636.78953205817,0.009421255141400464,0.0020983977549422494
2021-08-26,172326.96729301353,133842.0043641608,-0.0023800630408022812,-0.005903179737571818
2021-08-27,175069.86808452677,135038.67625817342,0.0159168401475398,0.008940929267292619
2021-08-30,175549.03215092205,135632.53259149,0.0027369876474913823,0.004397675908650145
2021-08-31,174507.6870561797,135431.57469995553,-0.005931932987514681,-0.0014816348828324832
2021-09-01,174661.03804812554,135503.5584598304,0.0008787635349062694,0.0005315138662040919
2021-09-02,175700.0529102419,135920.43857403583,0.0059487500688624115,0.003076525214125825
2021-09-03,176410.3590359619,135887.45893162815,0.0040427200445003085,-0.00024263931718948584
2021-09-07,173200.5600797684,135401.5685524727,-0.018195070707492874,-0.003575682281320325
2021-09-08,172586.31994767967,135236.64128348054,-0.003546409617877792,-0.0012180602540672325
2021-09-09,172393.1585212067,134657.7880239054,-0.0011192163233536448,-0.004280298993538101
2021-09-10,171774.28248987504,133596.07599400694,-0.003589910624298637,-0.007884520052490074
2021-09-13,169111.591439511,133937.96011080776,-0.015501104191897909,0.0025590880140533567
2021-09-14,169018.91829874285,133215.1683884365,-0.0005479999329393677,-0.005396466556406354
2021-09-15,171698.33807860428,134327.8753720138,0.01585278030903941,0.008352704853645587
2021-09-16,171723.11383800273,134114.93632991888,0.0001442981899281746,-0.0015852185669220642
2021-09-17,169313.5684137385,132808.53569322292,-0.014031573097010492,-0.009740903380681343
2021-09-20,166921.82148378293,130594.02776934323,-0.014126138574500274,-0.01667443972874627
2021-09-21,166946.193314743,130470.68100104309,0.0001460074587217955,-0.0009445054295897926
2021-09-22,167994.2887057722,131743.39494279225,0.006278043064170032,0.009754788830595329
2021-09-23,170406.1112735448,133344.06503488633,0.01435657477616219,0.012149907726221487
2021-09-24,169808.6311616165,133563.7162332774,-0.0035062129372180053,0.0016472514043548436
2021-09-27,168424.41139843172,133181.61729260677,-0.008151645494788553,-0.0028607989613232965
2021-09-28,164989.80250048803,130497.74271055472,-0.02039258364880743,-0.020151989716084007
2021-09-29,165528.5917147976,130717.38422329459,0.0032655910010438082,0.001683105839056953
2021-09-30,163767.077610123,129119.71668307904,-0.010641751291581542,-0.012222303480969088
2021-10-01,165870.96711409366,130654.19503472844,0.01284684037031762,0.011884152095963163
2021-10-04,166003.63022528178,128969.27914831362,0.0007997970560869984,-0.01289599531011587
2021-10-05,168126.46399414216,130311.20675368841,0.012787875578259991,0.010405017491270874
2021-10-06,168440.05194405775,130852.78962736495,0.00186519089538747,0.004156072890186824
2021-10-07,170937.15455253734,131984.0930612867,0.014824874367225564,0.008645619532784865
2021-10-08,169468.61135607617,131743.39494279225,-0.008591129297228453,-0.0018236903623126688
2021-10-11,168085.3956097812,130789.60043879879,-0.008162076358722401,-0.007239789929564311
2021-10-12,168191.14704434536,130467.65907786213,0.0006291530217751025,-0.0024615210984402225
2021-10-13,169539.16816678518,130937.0451073369,0.008014816154885768,0.0035977194102536636
2021-10-14,171363.10227481142,133139.47502414393,0.010758187195020079,0.016820525581599632
2021-10-15,171260.9154313633,134153.44647917378,-0.0005963176558524889,0.007615858894185923
2021-10-18,174228.1427274873,134550.6162931444,0.017325770381702653,0.0029605636261627044
2021-10-19,175661.43710067702,135588.62753450492,0.008226537634804375,0.007714652447960546
2021-10-20,176674.85235949935,136121.19306689463,0.005769139064036413,0.003927803843682964
2021-10-21,177073.8224715618,136476.24966935607,0.0022582167565683986,0.0026083859130368037
2021-10-22,178863.67257338052,136334.82947587743,0.010107931691067176,-0.0010362256716553997
2021-10-25,180017.70505909927,137065.9508582988,0.006452022756299311,0.005362689675353582
2021-10-26,178406.07794956863,137189.33636920384,-0.00895260335088451,0.0009001908215162668
2021-10-27,175788.05390033254,136581.56175508263,-0.01467452274790845,-0.004430188454921824
2021-10-28,177995.55468080877,137899.42051717313,0.012557740594408128,0.009648877528971811
2021-10-29,179986.49684119865,138179.23898094942,0.011185347656351116,0.0020291489458539314
2021-11-01,179624.40969719426,138416.93454756535,-0.0020117461607347367,0.0017201973926683767
2021-11-02,180269.4207731574,138976.55210381548,0.0035908876585900107,0.0040429847552927445
2021-11-03,181377.46066137427,139825.06357903607,0.006146577070390378,0.006105429026521891
2021-11-04,182618.49397411087,140483.96874595323,0.006842268649099543,0.004712353780155665
2021-11-05,183220.21952666846,140971.40882930407,0.0032949869395093295,0.003469720336790161
2021-11-08,185000.15511143123,141091.74336007444,0.00971473339220454,0.0008536094784730164
2021-11-09,185105.54178180188,140625.37925378061,0.000569657200055729,-0.0033053961570496115
2021-11-10,181354.36551873013,139494.05644855645,-0.020265067306809995,-0.008044940473956097
2021-11-11,182230.70908539658,139539.1915832466,0.004832216551059144,0.00032356313838199924
2021-11-12,183127.09862771106,140592.2833835583,0.004918981805061179,0.007546924905921237
2021-11-15,182888.0430489657,140640.4016988245,-0.0013054079955220179,0.00034225431231482695
2021-11-16,183441.27204559318,141197.0360744986,0.003024959901175054,0.003957855416724998
2021-11-17,181786.73207837716,140854.07685041224,-0.009019453194834156,-0.002428940674826907
2021-11-18,182661.66585996136,141332.45116422017,0.004812968315019652,0.0033962404532739132
2021-11-19,181191.47272245615,141079.72346690917,-0.008048722924887456,-0.0017881788310410984
2021-11-22,180892.18641071685,140682.5245959849,-0.001651768194399134,-0.002815421388442374
2021-11-23,181569.2171146544,140869.08960980485,0.0037427305035737375,0.0013261420660153345
2021-11-24,182611.77966815908,141245.18344671844,0.005741956539066507,0.0026698109425944416
2021-11-26,178324.27432495332,138094.9544440238,-0.02347879940164315,-0.02230326674383909
2021-11-29,182260.61530973084,139788.93609998154,0.022074061423653955,0.012266788911859727
2021-11-30,176074.8759104142,137068.98246713105,-0.03393898011813858,-0.01945757446000651
2021-12-01,170018.9020633793,135546.51432299576,-0.034394309896411006,-0.011107313388719176
2021-12-02,172907.98441953995,137622.59491962413,0.0169927126989894,0.01531637022905108
2021-12-03,170700.88600148348,136425.09974525773,-0.012764583575858518,-0.008701297741593894
2021-12-06,168800.34284348623,138040.8213393493,-0.011133762703380155,0.011843286881289217
2021-12-07,176594.03331834864,140896.16100496767,0.046171058325923185,0.02068474845277124
2021-12-08,178020.49443160143,141269.27166130516,0.008077629161350477,0.0026481250708054738
2021-12-09,175878.26899864932,140315.49652861417,-0.012033588828027901,-0.006751469172840974
2021-12-10,179470.65044813883,141636.33847128073,0.020425385523421852,0.00941337183236346
2021-12-13,177256.7580197543,140381.67858340763,-0.012335679526744017,-0.008858319139106396
2021-12-14,174071.26689129465,139415.82544364396,-0.017971056020919817,-0.0068801936941492725
2021-12-15,177179.3174530808,141594.21557412035,0.017855046483501946,0.015625128091049767
2021-12-16,172041.3090514467,140345.5511043531,-0.028998917455445725,-0.008818612149545157
2021-12-17,171312.88563342404,138851.89777260044,-0.004234002996366624,-0.010642683861364688
2021-12-20,168505.1892967504,137375.42678611397,-0.016389288676635628,-0.010633423166491518
2021-12-21,173574.10306978517,139815.05830132464,0.030081647895769042,0.017758863956135684
2021-12-22,176461.77146606945,141213.0464559669,0.016636516307523757,0.009998838262680998
2021-12-23,174383.66175296367,142091.67062083373,-0.011776543416971003,0.006221975850799311
2021-12-27,180265.12298564173,144102.57647039558,0.03372713460398525,0.014152172613466574
2021-12-28,180568.77945963287,143984.81832285,0.0016844993028149657,-0.0008171828042906615
2021-12-29,182162.62280642116,144169.00066646963,0.00882679359941395,0.0012791789145896182
2021-12-30,180651.28196557157,143770.426433072,-0.008296657226195282,-0.002764632005182177
2021-12-31,180497.1595483084,143408.09590654352,-0.0008531487603421937,-0.002520202071579325
2022-01-03,178533.7389819084,144238.43710007335,-0.010877847448200504,0.005790058003914744
2022-01-04,178301.88549326413,144190.1153861315,-0.0012986536324530644,-0.0003350127394150526
2022-01-05,175194.50649487693,141421.35575677815,-0.017427628371908484,-0.019202145874832155
2022-01-06,177212.73449164946,141288.51705028137,0.011519927406122982,-0.0009393115048708101
2022-01-07,177556.16151795536,140729.92617306067,0.0019379364992648767,-0.0039535475980820856
2022-01-10,178363.073560412,140554.80959898396,0.004544545430348597,-0.0012443449580250565
2022-01-11,177980.64450870184,141835.00086347575,-0.0021441044049998127,0.009108128481297051
2022-01-12,178775.51729168344,142218.484852271,0.004466063066440696,0.002703733115667184
2022-01-13,177263.6372552942,140258.9129541807,-0.00845686288197119,-0.013778601987820327
2022-01-14,178465.88272384173,140316.28106636304,0.006782245288220425,0.0004090158049425696
2022-01-18,176518.30436648402,137831.33038908904,-0.010912888937833503,-0.017709638955573093
2022-01-19,175480.6657607891,136400.13013640977,-0.005878362640174871,-0.010383707743653603
2022-01-20,173960.09255345323,134890.43736623507,-0.008665189414135537,-0.011068118253735548
